200,2010,"CYPRESS LAKE CTRY CLUB INC",NOST,,,"6767 WINKLER RD",,,FTMYERS,FL,339197227,46,,"CYPRESS LAKE CTRY CLUB SN BAR",,"6767 WINKLER RD",,,FTMYERS,FL,339197227,46,,7,09,NOS4603792,20,20,12/01/2016,12/08/2015,0,"Risk Level 1",
200,2010,"K CORP INC",SEAT,,"P B & G FOODS INC ","13180 N CLEVELAND AVE STE 111",,,"FORT MYERS",FL,339036230,46,,"KENTUCKY FRIED CHICKEN",,"4336 PALM BEACH BLVD",,,"FORT MYERS",FL,339053415,46,(941)694-2145,7,17,SEA4603808,20,20,12/01/2016,06/30/2016,80,"Risk Level 2",
200,2010,"NICK&STELLAS PIZZA PERFECTO IN",SEAT,,"PIZZA PERFECTO","9848 LOS ALTOS CT",,,"FORT MYERS",FL,33919,46,,"NICK & STELLAS PIZZA PERFECTO",,"15271 MCGREGOR BLVD STE 14",,,"FORT MYERS",FL,33908,46,4669493,7,13,SEA4604734,20,20,12/01/2016,06/03/2016,153,"Risk Level 2",
200,2010,"CIMINATI CLEMENTINA",SEAT,,,"4150 HANCOCK BRIDGE PKWY",,,"N FT MYERS",FL,339034293,46,(941)656-5727,"RISTORANTE FABIO",,"4150 HANCOCK BRIDGE PKWY- SUITE 21",,,"N FT MYERS",FL,339034293,46,(941)656-5727,7,08,SEA4603868,20,20,12/01/2016,04/01/2016,80,"Risk Level 2",
200,2010,"SOUTHERN MANAGEMENT CORP",SEAT,,"SOUTHERN MGMT CORP","324 SW 16 ST",,,"BELLE GLADE",FL,33430,60,561.996.6581,"BURGER KING",,"1160 HOMESTEAD RD",,,LEHIGH,FL,339366035,46,(941)369-6303,7,17,SEA4603919,20,20,12/01/2016,04/27/2016,100,"Risk Level 1",
200,2010,"S C R FOODS INC",SEAT,,,"18911 S TAMIAMI TRL #6",,,"FORT MYERS",FL,339084702,46,(941)267-6800,"NINO'S THICK & THIN ITALIAN RESTAURANT",,"18911 S TAMIAMI TRL #11",,,"FORT MYERS",FL,339084702,46,(941)267-6800,7,13,SEA4603969,20,20,12/01/2016,06/30/2016,150,"Risk Level 2",
200,2010,"KIATO INC",SEAT,,,"2301 DEL PRADO BLVD",,,"CAPE CORAL",FL,339904615,46,(941)574-7554,"CAFE (THE)",,"2301 DEL PRADO BLVD",,,"CAPE CORAL",FL,339904615,46,(941)574-7554,7,10,SEA4603985,20,20,12/01/2016,02/24/2016,88,"Risk Level 2",
200,2010,"LAZY FLAMINGO III INC",SEAT,,,"16501 STRINGFELLOW RD",,,BOKEELIA,FL,339221671,46,(941)283-5959,"LAZY FLAMINGO III INC",,"16501 STRINGFELLOW RD",,,BOKEELIA,FL,339221671,46,(941)283-5959,7,10,SEA4604017,20,20,12/01/2016,03/15/2016,100,"Risk Level 2",
200,2010,"ME OF NAPLES INC",SEAT,,,"21301 TAMIAMI TRL STE 460",,,ESTERO,FL,33928,46,4959912,"RISTORANTE FARFALLA",,"21301 TAMIAMI TRL STE 460",,,ESTERO,FL,33928,46,4959912,7,19,SEA4604654,20,20,12/01/2016,06/30/2016,84,"Risk Level 2",
200,2010,"PALMETTO PINE COUNTRY CLUB INC",SEAT,,,"1940 SW 9 CT",,,"CAPE CORAL",FL,33991,46,239.574.7262,"PALMETTO PINE COUNTRY CLUB",,"1940 SW 9 CT",,,"CAPE CORAL",FL,33991,46,5747262,7,10,SEA4604758,20,20,12/01/2016,01/21/2016,353,"Risk Level 2",
200,2010,"SPRING RUN G C COM ASSOC INC",SEAT,,,"9501 SPRING RUN BLVD",,,"BONITA SPRINGS",FL,34135,46,4953811,"SPRING RUN GOLF CLUB MAIN DIN",,"9501 SPRING RUN BLVD",,,"BONITA SPRINGS",FL,34135,46,4953811,7,12,SEA4604787,20,20,12/01/2016,05/06/2016,220,"Risk Level 2",
200,2010,"FM HOTEL OFFICE VENTURE LP",SEAT,,,"5255 BIG PINEWAY",,,"FORT MYERS",FL,33907,46,2756000,"HOMEWOOD SUITES DINING ROOM",,"5255 BIG PINEWAY",,,"FORT MYERS",FL,33907,46,2756000,7,13,SEA4604668,20,20,12/01/2016,05/25/2016,40,"Risk Level 2",
200,2010,"STEAK N SHAKE COMPANY (THE)",SEAT,,"STEAK'N SHAKE # 502","107 S PENNSYLVANIA ST STE 400",,,INDIANAPOLIS,IN,46204,,,"STEAK N SHAKE",,"10600 FOWLER ST",,,"FORT MYERS",FL,33907-1558,46,239-2749500,7,13,SEA4605358,20,20,12/01/2016,03/15/2016,99,"Risk Level 2","Risk Level 3"
200,2010,"ICE BLOCK INC",SEAT,,"CHERYL A SVOBODA RED BONES","3604 PALM BEACH BLVD",,,"FORT MYERS",FL,33916,46,239-694-5100,"REDS BONES",,"3604 PALM BEACH BLVD",,,"FORT MYERS",FL,33916,46,6945100,7,09,SEA4604827,20,20,12/01/2016,03/28/2016,205,"Risk Level 2",
200,2010,"GA FOOD SVC OF PINELLAS CO INC",NOST,,"GA FOOD SERVICE INC ","12200 32ND CT N",,,"ST PETERSBURG",FL,33716,46,,"GA FOOD SERVICE INC",,"5501 DIVISION DR",,,"FORT MYERS",FL,339055013,46,(941)693-5090,7,17,NOS4604128,20,20,12/01/2016,03/24/2016,0,"Risk Level 3 - HSP",
200,2010,"SANCTUARY GOLF CLUB INC",SEAT,,"THE SANCTUARY GOLF CLUB INC","2801 WULFERT RD",,,SANIBEL,FL,339572200,46,,"SANCTUARY GOLF CLUB",,"2801 WULFERT RD",,,SANIBEL,FL,339572215,46,(941)275-8612,7,11,SEA4604136,20,20,12/01/2016,01/28/2016,218,"Risk Level 2",
200,2010,"K CORP LEE",SEAT,,"K CORP LEE ","13180 N CLEVELAND AVE",,,"NORTH FORT MYERS",FL,33903,46,,"KFC #13",,"20 HANCOCK BRIDGE PKWY",,,"CAPE CORAL",FL,33991,46,5739680,7,10,SEA4604874,20,20,12/01/2016,05/19/2016,116,"Risk Level 1",
200,2010,"MAJESTIC GOLF CLUB LLC",SEAT,,"JERE D CARRICK ","350 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33936,46,,"MAJESTIC GOLF CLUB/DIVOTS",,"350 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33936,46,3698216,7,17,SEA4604880,20,20,12/01/2016,06/15/2016,64,"Risk Level 2",
200,2010,"PIZZA 2000 INC",SEAT,,,"7101 CYPRESS LAKE DR #61",,,"FORT MYERS",FL,33907,46,4332344,"GOURMET PIZZA BISTRO (THE)",,"7101 CYPRESS LAKE DR #61",,,"FORT MYERS",FL,33907,46,4332344,7,13,SEA4604882,20,20,12/01/2016,06/02/2016,40,"Risk Level 2",
200,2010,"FIRST STREET RESTAURANTS",NOST,,,"1025 2 ST",,,"FT MYERS BCH",FL,33931,46,4639510,"PREP KITCHEN",,"1025 2 ST",,,"FT MYERS BCH",FL,33931,46,4639510,7,11,NOS4605361,20,20,12/01/2016,06/16/2016,0,"Risk Level 2",
200,2010,"BRITISH OPEN PUB OF BONITA INC",SEAT,,,"24630 S TAMIAMI TRL UNIT A",,,"BONITA SPGS",FL,34134,46,239.949.0302,"BRITISH OPEN PUB",,"24630 S TAMIAMI TRL UNIT A",,,"BONITA SPGS",FL,34134,46,239.949.0302,7,19,SEA4605371,20,20,12/01/2016,04/30/2016,150,"Risk Level 2",
200,2010,"DMW ENTERPRISE LLP",SEAT,,"SUSAN LEWIS","16400 HEALTHPARK COMMONS DR",,,"FORT MYERS",FL,33908,46,,"SPIRITS OF BACCHUS",,"1406 HENDRY ST",,,"FORT MYERS",FL,33901,46,4330459,7,09,SEA4605388,20,20,12/01/2016,03/28/2016,75,"Risk Level 2",
200,2010,"ZHANG FA XI",SEAT,,,"1616 W CAPE CORAL PKWY #110",,,"CAPE CORAL",FL,33914,46,9458866,"CHINA GARDEN",,"1616 W CAPE CORAL PKWY #110",,,"CAPE CORAL",FL,33914,46,9458866,7,10,SEA4605403,20,20,12/01/2016,03/30/2016,10,"Risk Level 2",
200,2010,"SBARRO AMERICA INC",SEAT,,,"4125 CLEVELAND AVE",,,"FORT MYERS",FL,33901,46,800.292.0909,SBARRO,,"4125 CLEVELAND AVE",,,"FORT MYERS",FL,33901,46,2745959,7,09,SEA4604846,20,20,12/01/2016,06/06/2016,90,"Risk Level 2",
200,2010,"B F FT MYERS INC",SEAT,,"BF FT MYERS INC","3309 COLLINS LN",,,LOUISVILLE,KY,40245,717,,"WENDY'S OLD FASH HAMBURGERS",,"2501 LEE BLVD",,,"LEHIGH ACRES",FL,33971,46,3032063,7,17,SEA4605425,20,20,12/01/2016,06/23/2016,94,"Risk Level 2",
200,2010,"PARARONS LLP",SEAT,,,"6719 WINKLER ROAD STE 110",,,"FORT MYERS",FL,33919,46,239.482.3145,"DQ GRILL & CHILL",,"14891 S TAMIAMI TRL",,,"FORT MYERS",FL,33912,46,239.482.3145,7,19,SEA4605436,20,20,12/01/2016,06/30/2016,76,"Risk Level 2",
200,2010,"LIN'S GARDEN INC",SEAT,,,"2943 ESTERO BLVD #1",,,"FT MYERS BCH",FL,339313552,46,4630890,"LIN'S GARDEN",,"2943 ESTERO BLVD #1",,,"FT MYERS BCH",FL,339313552,46,4630890,7,11,SEA4605449,20,20,12/01/2016,06/30/2016,66,"Risk Level 2",
200,2010,"ESTERO BEEFS INC",SEAT,,,"20301 GRANDE OAKS SHOPPES STE 108",,,ESTERO,FL,33928,46,239-949-4423,"BEEF O BRADY",,"20301 GRANDE OAKS SHOPPES STE 108",,,ESTERO,FL,33928,46,239-949-4423,7,19,SEA4605458,20,20,12/01/2016,04/27/2016,150,"Risk Level 2",
200,2010,"CAPTIVA NOOK LLC",SEAT,,"CAPTIVA NOOK LLC LATTE DA COFF","PO BOX 848",,,CAPTIVA,FL,33924,46,,"LATTE DA COFFEE SHOP & DELI",,"11508 ANDY ROSSE LN",,,CAPTIVA,FL,33924,46,3954000,7,11,SEA4605465,20,20,12/01/2016,06/27/2016,10,"Risk Level 1",
200,2010,"PERRINE ENT",SEAT,,,"19370 S TAMIAMI TRL",,,"FORT MYERS",FL,33908,46,2678448,"SHADY'S CAFE",,"19370 S TAMIAMI TRL",,,"FORT MYERS",FL,33908,46,2678448,7,13,SEA4605471,20,20,12/01/2016,05/02/2016,40,"Risk Level 2",
200,2010,"LORD JACK INC",SEAT,,,"13731 BIRD ROAD",,,"FORT MYERS",FL,33905,46,"239 454-4400","WORLD FAMOUS BUCKINGHAM BAR",,"5641 BUCKINGHAM RD",,,"FORT MYERS",FL,33905,46,6937111,7,17,SEA4605476,20,20,12/01/2016,12/18/2015,52,"Risk Level 1",
200,2010,"BRADENTON CO CLUB INC",SEAT,,,"4646 9 AVE WEST",,,BRADENTON,FL,342093993,51,(941)792-1600,"BRADENTON COUNTRY CLUB",,"4646 W 9 AVE",,,BRADENTON,FL,342093993,51,(941)792-1600,7,01,SEA5100126,20,20,12/01/2016,06/24/2016,199,"Risk Level 2",
200,2010,"ROTAG INC",SEAT,,,"PO BOX 447",,,ELLENTON,FL,34222,51,,"SEA HUT RESTAURANT",,"U S HWY 19 & 55 AVE",,,PALMETTO,FL,34221,51,(941)722-6255,7,02,SEA5100204,20,20,12/01/2016,06/28/2016,120,"Risk Level 2",
200,2010,"MAR VISTA PUB INC",SEAT,,,"PO BOX 1478",,,"ANNA MARIA",FL,34216,51,941-778-8703,"MAR VISTA DOCKSIDE REST & PUB",,"760 BROADWAY",,,"LONGBOAT KEY",FL,342281067,51,(941)383-4707,7,01,SEA5101854,20,20,12/01/2016,06/30/2016,120,"Risk Level 2",
200,2010,"FURMAN'S INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,51,,"BURGER KING RESTAURANT #3279",,"6722 W 14 ST",,,BRADENTON,FL,342075806,51,(941)753-3167,7,18,SEA5101989,20,20,12/01/2016,03/08/2016,80,"Risk Level 1",
200,2010,"B F FT MYERS INC",SEAT,,"BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,51,,"WENDY'S #36",,"606 E 10 ST",,,PALMETTO,FL,342214071,51,(941)729-4664,7,02,SEA5102759,20,20,12/01/2016,06/30/2016,84,"Risk Level 2",
200,2010,"BOB EVANS FARMS LLC",SEAT,,"BOB EVANS FARMS/TAX DEPT","8111 SMITH MILL ROAD",,,"NEW ALBANY",OH,43054,736,614-491-2225,"BOB EVANS FARMS #140",,"4115 W 14 ST",,,BRADENTON,FL,342056007,51,(941)746-7747,7,01,SEA5102237,20,20,12/01/2016,06/30/2016,161,"Risk Level 2",
200,2010,"HOLMAN SUBZ II INC",SEAT,,"HOLMAN SUBZ II INC","950 CATTLEMAN RD",,,SARASOTA,FL,34232,51,,"SUBWAY #3283",,"8408 LOCKWOOD RIDGE RD",,,SARASOTA,FL,342432903,51,(941)351-1182,7,18,SEA5102910,20,20,12/01/2016,03/25/2016,38,"Risk Level 1",
200,2010,"PERIDIA PROPERTY OWNERS ASSOC",SEAT,,,"4950 PERIDIA BLVD",,,BRADENTON,FL,342034052,51,(941)753-9097,"PERIDIA GOLF & CC CLUB DN ROOM",,"4950 PERIDIA BLVD",,,BRADENTON,FL,342034052,51,(941)753-9097,7,18,SEA5102960,20,20,12/01/2016,04/29/2016,162,"Risk Level 2",
200,2010,"PANDA GARDEN REST INC",SEAT,,"PANDA GORDEN RESTAURANT ","3240 14TH ST W",,,BRADENTON,FL,342056207,51,,"PANDA GARDEN RESTAURANT",,"3240 W 14 ST",,,BRADENTON,FL,342056207,51,(941)747-0201,7,01,SEA5103022,20,20,12/01/2016,06/30/2016,48,"Risk Level 2",
200,2010,"NEW ROD & REEL PIER INC (THE)",SEAT,,"ROD & REEL PIER ","PO BOX 1939",,,"ANNA MARIA",FL,342161939,51,,"ROD & REEL PIER",,"875 N SHORE DR",,,"ANNA MARIA",FL,342169999,51,(941)778-1885,7,01,SEA5103591,20,20,12/01/2016,06/30/2016,39,"Risk Level 2",
200,2010,"VILLA SPECIALTIES GULF COAST",NOST,,"VILLA SPEC GULF COAST INC","25 WASHINGTON ST STORE 1903",,,MORRISTOWN,NJ,07960-3995,51,,"VILLA PIZZA",,"5461 FACTORY SHOPS BLVD",,,ELLENTON,FL,342224100,51,941.722.9839,7,02,NOS5103642,20,20,12/01/2016,09/10/2015,0,"Risk Level 1",
200,2010,"SEAK REST MANG CO INC",SEAT,,"SIGH OF THE MERMAID ","PO BOX 4197",,,"ANNA MARIA",FL,342164197,51,,"SIGN OF THE MERMAID",,"9707 GULF DR",,,"ANNA MARIA",FL,342169999,51,(941)778-9399,7,01,SEA5103651,20,20,12/01/2016,12/09/2015,39,"Risk Level 2",
200,2010,"TARA GOLF & COUNTRY CLUB INC",SEAT,,,"6602 DREWRY'S BLUFF",,,BRADENTON,FL,342037826,51,(941)756-7775,"TARA GOLF & COUNTRY CLUB",,"6602 DREWRY'S BLUFF",,,BRADENTON,FL,342037826,51,(941)756-7775,7,18,SEA5103308,20,20,12/01/2016,04/21/2016,200,"Risk Level 2",
200,2010,"HOLMAN SUBS INC",SEAT,,,"950 CATTLEMAN ROAD",,,SARASOTA,FL,34232,68,(941)729-7297,"SUBWAY SANDWICHES & SALADS 986",,"737 W 8 AVE",,,PALMETTO,FL,342214717,51,(941)729-7297,7,02,SEA5103322,20,20,12/01/2016,03/17/2016,48,"Risk Level 1",
200,2010,"FURMAN'S INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,51,,"BURGER KING #5479",,"3803 E 1 ST",,,BRADENTON,FL,342084447,51,(941)748-6186,7,02,SEA5102655,20,20,12/01/2016,03/02/2016,96,"Risk Level 1",
200,2010,"BF FORT MYERS INC",SEAT,,"BF FT MYS-WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,46,,"WENDYS OLD FASHIONED HAMBURGER",,"1427 CAPE CORAL PKY",,,"CAPE CORAL",FL,339049608,46,(239)549-3600,7,10,SEA4602695,20,20,12/01/2016,03/09/2016,120,"Risk Level 2",
200,2010,"HIDEAWAY CO CL PROP ASSO INC",SEAT,,,"5670 TRAILWINDS DR",,,"FORT MYERS",FL,339078358,46,(941)275-6232,"HIDEAWAY REST & LOUNGE",,"5670 TRAILWINDS DR",,,"FORT MYERS",FL,339078358,46,(941)275-6232,7,13,SEA4602704,20,20,12/01/2016,03/02/2016,177,"Risk Level 2",
200,2010,"CYRC MASTER ASSOC INC",SEAT,,"CYRC MASTER ASSOC INC ","9854 CALOOSA Y&R CLUB DR",,,"FORT MYERS",FL,33919,46,,"BLUE COYOTE BUS & SOCIAL CLUB",,"9854 CALOOSA Y&R CLUB DR",,,"FORT MYERS",FL,33919,46,(941)432-9222,7,09,SEA4602767,20,20,12/01/2016,01/14/2016,160,"Risk Level 2",
200,2010,"GASPARILLA INN INC/ GOLF COURSE",SEAT,,"GASPARILLA INN INC ","PO BOX 1088",,,"BOCA GRANDE",FL,339211088,46,,"GASPARILLA INN BEACH CLUB",,"500 PALM AVE",,,"BOCA GRANDE",FL,339219999,46,(941)964-2201,7,07,SEA4602775,20,20,12/01/2016,04/22/2016,300,"Risk Level 2",
200,2010,"NEW ENGLAND MOORINGS INC",SEAT,,,"632 VICTORIA DR",,,"CAPE CORAL",FL,33904,46,(941)772-9900,"NEW ENGLAND MOORINGS SEA REST",,"1326 SE 16 PL",,,"CAPE CORAL",FL,339903817,46,(239)772-9900,7,10,SEA4602830,20,20,12/01/2016,05/12/2016,62,"Risk Level 2",
200,2010,"ESTERO COUNTRY CLUB INC",SEAT,,,"19501 VINTAGE TRACE CIR",,,"FORT MYERS",FL,33967-5532,46,(239)267-7000,"VINES CC-MAIN DINING RM KITCHEN",,"19501 VINTAGE TRACE CIR",,,"FORT MYERS",FL,33967-5532,46,(239)267-7000,7,19,SEA4602843,20,20,12/01/2016,06/16/2016,170,"Risk Level 2",
200,2010,"ESTERO COUNTRY CLUB INC",SEAT,,,"19501 VINTAGE TRACE CIR",,,"FORT MYERS",FL,33967-5532,46,(239)267-7000,"ESTERO COUNTRY CLUB AT THE VINES",,"19501 VINTAGE TRACE CIR",,,"FORT MYERS",FL,33967-5532,46,(239)267-7000,7,19,SEA4602845,20,20,12/01/2016,06/16/2016,90,"Risk Level 2",
200,2010,"NORTH CAPTIVA ISLAND CLUB INC",SEAT,,"VACATION HOME PLUS","5576-1 DOUG TAYLOR CIRCLE",,,"ST JAMES CITY",FL,33956,46,239-283-3630,"NORTH CAPTIVA ISLAND CLUB INC",,"4421 BARTLETT PKWY",,,"N CAPTIVA",FL,339459999,46,239-395-8898,7,10,SEA4604338,20,20,12/01/2016,05/06/2016,25,"Risk Level 2",
200,2010,"CHINA TASTE INC",NOST,,"CHINA TASTE INC ","2960 CLEVELAND AVE",,,"FORT MYERS",FL,339016003,46,,"CHINA TASTE",,"2960 CLEVELAND AVE",,,"FORT MYERS",FL,339016003,46,(941)337-1155,7,09,NOS4604348,20,20,12/01/2016,02/26/2016,0,"Risk Level 2",
200,2010,"HIGHLAND WOODS GOLF & CC INC",SEAT,,,"9100 HIGHLAND WOODS BLVD",,,"BONITA SPGS",FL,34135,46,(941)992-1845,"HIGHLAND WOODS GOLF CC",,"9100 HIGHLAND WOODS BLVD",,,"BONITA SPGS",FL,34135,46,(941)992-1845,7,12,SEA4604366,20,20,12/01/2016,04/11/2016,182,"Risk Level 2",
200,2010,"LEXINGTON COMM ASSN INC",NOST,,,"16257 WILLOWCREST WAY",,,"FORT MYERS",FL,339083678,46,(941)482-8828,"LEXINGTON C C SNACK BAR",,"16257 WILLOWCREST WAY",,,"FORT MYERS",FL,339083678,46,(941)482-8828,7,13,NOS4604371,20,20,12/01/2016,09/02/2015,0,"Risk Level 1",
200,2010,"LEXINGTON COMM ASSN INC",SEAT,,,"16257 WILLOWCREST WAY",,,"FORT MYERS",FL,339083678,46,(941)482-8828,"LEXINGTON C C-THE CLUB ROOM",,"16257 WILLOWCREST WAY",,,"FORT MYERS",FL,339083678,46,(941)482-8828,7,13,SEA4604372,20,20,12/01/2016,03/03/2016,494,"Risk Level 2",
200,2010,"HYATT CORPORATION",SEAT,,,"5001 COCONUT RD",,,"BONITA SPGS",FL,34134,46,9929850,"HYATT REGENCY MAIN KITCHEN & B",,"5001 COCONUT RD",,,"BONITA SPGS",FL,34134,46,9929850,7,19,SEA4605271,20,20,12/01/2016,04/25/2016,1400,"Risk Level 2",
200,2010,"RARE HOSPITALITY MANAGEMENT LLC",SEAT,,"ATTN: LICENSING","PO BOX 695016",,,ORLANDO,FL,32869,58,,"LONGHORN STEAKHOUSE OF FT",,"13701 S TAMIAMI TRL",,,"FORT MYERS",FL,339121627,46,(239)437-3395,7,19,SEA4604396,20,20,12/01/2016,11/09/2015,223,"Risk Level 2",
200,2010,"MICHELE CHIUPPO INC",NOST,,,"750 FLORIDA CENTRAL PKWY #100",,,LONGWOOD,FL,32750,69,,"CHAO CAJUN #67",,"4125 S CLEVELAND AVE # 1120",,,"FORT MYERS",FL,339019023,46,(941)939-4074,7,09,NOS4604408,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"GRAMMA DOT'S INC",SEAT,,,"634 N YACHTSMAN DR",,,SANIBEL,FL,339573912,46,(941)472-8138,"GRAMMA DOT'S",,"634 N YACHTSMAN DR",,,SANIBEL,FL,339573912,46,(941)472-8138,7,11,SEA4602878,20,20,12/01/2016,04/27/2016,57,"Risk Level 2",
200,2010,"HAL'S RESTAURANTS",SEAT,,,"814 SE 47 ST",,,"CAPE CORAL",FL,339049001,46,(941)945-3133,"ANNIE'S RESTAURANT",,"814 SE 47 ST",,,"CAPE CORAL",FL,339049001,46,(941)945-3133,7,10,SEA4602916,20,20,12/01/2016,04/06/2016,110,"Risk Level 2",
200,2010,"FUN TIME FOODS INC",NOST,,"FUN TIME FOODS INC ","1217 SW 4TH PL",,,"CAPE CORAL",FL,33991,46,,"SOUTH BEER",,"4135 DR MLK JR BLVD","BOOTH #A-29",,"FORT MYERS",FL,33916,46,(941)334-7001,7,09,NOS4602941,20,20,12/01/2016,04/15/2016,0,"Risk Level 2",
200,2010,"MARIA'S PIZZERIA INC",SEAT,,,"1224 SE 46TH LANE",,,"CAPE CORAL",FL,33904,46,"(239) 945-6006","MARIA'S PIZZERIA & RESTAURANT",,"1224 SE 46 LN",,,"CAPE CORAL",FL,33904,46,(941)540-9595,7,10,SEA4604450,20,20,12/01/2016,03/11/2016,90,"Risk Level 2",
200,2010,"CAPE VISCAYA INC",SEAT,,,"5512 SW 8 ST",,,"LEHIGH ACRES",FL,33971,46,2391)369-5069,"MUGS N' JUGS",,"5512 SW 8 ST",,,"LEHIGH ACRES",FL,33971,46,(239)369-5069,7,17,SEA4604454,20,20,12/01/2016,06/30/2016,300,"Risk Level 2",
