200,2010,"SUNSET GRILL INC",SEAT,,,"6536 PINE AVE",,,SANIBEL,FL,339572034,46,(941)472-2333,"SUNSET GRILL",,"6536 PINE AVE",,,SANIBEL,FL,339572034,46,(941)472-2333,7,11,SEA4601936,20,20,12/01/2016,04/06/2016,24,"Risk Level 2",
200,2010,"K-CORP LEE INC",SEAT,,"KCORP LEE INC ","13180 N CLEVELAND AVE",,,"NORTH FORT MYERS",FL,33903,46,,"KENTUCKY FRIED CHICKEN",,"28200 S TAMIAMI TRL",,,"BONITA SPRINGS",FL,34134,46,239.495.6599,7,19,SEA4604713,20,20,12/01/2016,11/03/2015,68,"Risk Level 2",
200,2010,"SOUTHERN MANAGEMENT CORP",SEAT,,"SOUTHERN MANAGEMENT CORP ","324 SW 16TH ST",,,"BELLE GLADE",FL,33430,46,,"BURGER KING #11717",,"22 NE PINE ISLAND RD",,,"CAPE CORAL",FL,33991,46,4585011,7,10,SEA4604750,20,20,12/01/2016,04/29/2016,85,"Risk Level 1",
200,2010,"KATHERINE'S ISLAND HOUSE INC",SEAT,,,"3801 BONITA BEACH RD",,,"BONITA SPRINGS",FL,34134,46,239.992.5760,"KATHERINE'S ISLAND HOUSE INC",,"3801 BONITA BEACH RD",,,"BONITA SPRINGS",FL,34134,46,239-498-6900,7,19,SEA4604766,20,20,12/01/2016,06/20/2016,100,"Risk Level 2",
200,2010,"DCS ENTERPRISES INC",NOST,,,"4125 CLEVELAND AVE #1145",,,"FORT MYERS",FL,33901,46,2773115,"CHARLEYS STEAKERY",,"4125 CLEVELAND AVE #100",,,"FORT MYERS",FL,33901,46,2773115,7,09,NOS4604771,20,20,12/01/2016,03/02/2016,0,"Risk Level 2",
200,2010,"FURMAN INC",SEAT,,"FURMAN INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,46,,"BURGER KING #2773",,"9041 COLLEGE PKWY",,,"FORT MYERS",FL,339194804,46,(941)482-4204,7,09,SEA4602002,20,20,12/01/2016,01/04/2016,70,"Risk Level 2",
200,2010,"ISLAND PANCAKE HOUSE INC",SEAT,,,"2801 P ESTERO BLVD",,,"FT MYERS BCH",FL,339313530,46,(941)463-0033,"ISLAND PANCAKE HOUSE",,"2801 P ESTERO BLVD",,,"FT MYERS BCH",FL,339313530,46,(941)463-0033,7,11,SEA4602023,20,20,12/01/2016,04/07/2016,90,"Risk Level 2",
200,2010,"FURMAN INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,46,,"BURGER KING #2962",,"4060 PALM BEACH BLVD",,,"FORT MYERS",FL,339163409,46,(941)693-1661,7,09,SEA4602050,20,20,12/01/2016,02/17/2016,92,"Risk Level 2",
200,2010,"RIB CITY SB INC",SEAT,,,"1342 COLONIAL BLVD #B-10",,,"FORT MYERS",FL,33907,46,239-275-6700,"RIB CITY GRILL",,"80 HANCOCK BRIDGE PKWY",,,"CAPE CORAL",FL,33991,46,4580383,7,10,SEA4604829,20,20,12/01/2016,03/14/2016,90,"Risk Level 2",
200,2010,"LANTERN RESTAURANT INC",SEAT,,,"3126 1ST STREET",,,BRADENTON,FL,34208,51,(941)746-5450,"LANTERN RESTAURANT",,"3126 1ST STREET",,,BRADENTON,FL,34208,51,(941)746-5450,7,02,SEA5100040,20,20,12/01/2016,06/16/2016,48,"Risk Level 2",
200,2010,"SOTIRIOS INC",SEAT,,,"1104 MALLORCA DR",,,BRADENTON,FL,34209,51,9547954243,"CORTEZ CAFE",,"12108 CORTEZ RD",,,CORTEZ,FL,34215,51,(941)792-0030,7,01,SEA5100063,20,20,12/01/2016,06/30/2016,80,"Risk Level 2",
200,2010,"ELRA INC",SEAT,,"ELRA DBA BEACH HOUSE REST ","PO BOX 1478",,,"ANNA MARIA",FL,342161478,51,,"BEACH HOUSE RESTAURANT",,"200 N GULF DR",,,"BRADENTON BCH",FL,342172424,51,(941)779-2222,7,01,SEA5100102,20,20,12/01/2016,06/30/2016,512,"Risk Level 2",
200,2010,"DORICS ROGER L",SEAT,,,"3204 61 ST E",,,PALMETTO,FL,34221,51,,"HI WAY BAR REST",,"420 301 BLVD E.",,,BRADENTON,FL,34203,51,941-747-1166,7,18,SEA5100130,20,20,12/01/2016,05/05/2016,63,"Risk Level 2",
200,2010,"DEMETRIO'S PIZZA HOUSE INC",SEAT,,,"1720 W CORTEZ RD",,,BRADENTON,FL,342071325,51,(941)758-6478,"DEMETRIO'S PIZZA HOUSE",,"1720 W CORTEZ RD",,,BRADENTON,FL,342071325,51,(941)758-6478,7,18,SEA5101376,20,20,12/01/2016,04/29/2016,150,"Risk Level 2",
200,2010,"B F FT MYERS INC",SEAT,,"BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,51,,"WENDY'S #33",,"5411 W 14 ST",,,BRADENTON,FL,342073330,51,(941)755-8703,7,18,SEA5101633,20,20,12/01/2016,04/18/2016,78,"Risk Level 2",
200,2010,"W G CRAGER INC",SEAT,,,"7218 N TAMIAMI TRL",,,SARASOTA,FL,342431403,51,(941)351-2166,"CRAGER'S RESTAURANT",,"7218 N TAMIAMI TRL",,,SARASOTA,FL,342431403,51,(941)351-2166,7,18,SEA5101646,20,20,12/01/2016,05/24/2016,59,"Risk Level 2",
200,2010,"MCDONALD'S CORP",SEAT,,"MCDONALDS CORP/ACCTG CENTER","PO BOX 183090",,,COLUMBUS,OH,43218-2766,,614-682-1100,"MCDONALD'S 6743",,"699 E 10 ST",,,PALMETTO,FL,342214072,51,7299573,7,02,SEA5101905,20,20,12/01/2016,03/17/2016,64,"Risk Level 1",
200,2010,"LEMUS SANTOS",SEAT,,"SANTOS G LEMUS ","5803 15 ST E",,,BRADENTON,FL,34203,51,,"EL PAISANO",,"5803 E 15 ST #12 & #13",,,BRADENTON,FL,34203,51,941-465-7253,7,18,SEA5101963,20,20,12/01/2016,10/27/2015,152,"Risk Level 1",
200,2010,"NAM FONG INC",SEAT,,"NAM FONG INC","653 W CORTEZ RD",,,BRADENTON,FL,34207,51,(941)756-9348,"NAM FONG",,"611 CORTEZ PLZ",,,BRADENTON,FL,34207,51,(941)756-9348,7,18,SEA5101982,20,20,12/01/2016,08/27/2015,50,"Risk Level 2",
200,2010,"SARA DENTON UMBRELLA CO DBA",SEAT,,"SARA DENTON UMBRELLA CO","6218 W CORTEZ RD",,,BRADENTON,FL,34210,51,,"CLANCYS SPORTS PUB & GRILL",,"6218 W CORTEZ RD",,,BRADENTON,FL,342102601,51,941.794.2489,7,01,SEA5102060,20,20,12/01/2016,04/26/2016,62,"Risk Level 2",
200,2010,"BF FORT MYERS INC",SEAT,,"BF FORT MYERS INC ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,33950,46,,"WENDY'S OLD FASHIONED #3",,"13750 N CLEVELAND AVE",,,"N FT MYERS",FL,339034317,46,(941)997-9788,7,08,SEA4602084,20,20,12/01/2016,06/01/2016,92,"Risk Level 2",
200,2010,"FOREST CC MEMBERS ASSOC INC",SEAT,,,"6100 CLUB BLVD S W",,,"FORT MYERS",FL,339084340,46,(941)482-8378,"FOREST COUNTRY CLUB RESTAURANT",,"6100 CLUB BLVD S W",,,"FORT MYERS",FL,339084340,46,(941)482-8378,7,13,SEA4602141,20,20,12/01/2016,04/21/2016,350,"Risk Level 2",
200,2010,"PETERSON DONALD & GAIL",SEAT,,"DONALD PETERSON ","1661 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931-2846,46,(239)463-3933,"REESE'S RESTAURANT",,"1661 ESTERO BLVD",,,"FT MYERS BCH",FL,339312846,46,(941)463-6387,7,11,SEA4602168,20,20,12/01/2016,04/18/2016,74,"Risk Level 2",
200,2010,"COLORADO SOUTHERN INC",SEAT,,,"6200 ESTERO BLVD",,,"FT MYERS BCH",FL,339314419,46,,"DECKSIDE CAFE (THE)",,"6200 ESTERO BLVD",,,"FT MYERS BCH",FL,339314419,46,,7,11,SEA4602559,20,20,12/01/2016,05/19/2016,72,"Risk Level 2",
200,2010,"MAURER WILLIAM W",SEAT,,,"17651 SAN CARLOS BLVD",,,"FT MYERS BCH",FL,339313014,46,(941)466-3033,"BEACH BOWL",,"17651 SAN CARLOS BLVD",,,"FT MYERS BCH",FL,339313014,46,(941)466-3033,7,11,SEA4602619,20,20,12/01/2016,02/10/2016,160,"Risk Level 1",
200,2010,"TERRAVERDE CO CL MASTER ASSOC",SEAT,,,"17000 TERRAVERDE CIR",,,"FORT MYERS",FL,339084459,46,(941)433-7733,"TERRAVERDE COUNTRY CLUB",,"17000 TERRAVERDE CIR",,,"FORT MYERS",FL,339084459,46,(941)433-7733,7,13,SEA4602850,20,20,12/01/2016,03/22/2016,180,"Risk Level 2",
200,2010,"TANG'S GROUP",SEAT,,,"4329 CLEVELAND AVE #501",,,"FORT MYERS",FL,33901,46,2781881,"CHINA BUFFET",,"4329 CLEVELAND AVE #501",,,"FORT MYERS",FL,33901,46,2781881,7,09,SEA4604921,20,20,12/01/2016,06/23/2016,142,"Risk Level 2",
200,2010,"HERITAGE PALMS G & CC INC",SEAT,,"S & S GOLF MGT/HELEN SARVER","11691 GATEWAY BLVD #203",,,"FORT MYERS",FL,33913-7922,46,,"HERITAGE PALMS COUNTRY CLUB",,"10420 WASHINGTON PALM WAY",,,"FORT MYERS",FL,33966-6433,46,5611444,7,19,SEA4604974,20,20,12/01/2016,05/13/2016,300,"Risk Level 2",
200,2010,"ESN CAFE INC",SEAT,,,"11370 SUMMERLIN SQ DR",,,"FT MYERS BCH",FL,33931,46,4154262,"SUNFLOWER CAFE",,"11370 SUMMERLIN SQ DR",,,"FT MYERS BCH",FL,33931,46,4154262,7,11,SEA4604978,20,20,12/01/2016,05/13/2016,160,"Risk Level 2",
200,2010,"STEAK N SHAKE INC",SEAT,,"STEAK N SHAKE COMPANY/LINDA ALLEN","107 S PENNSYLVANIA STREET #400",,,INDIANAPOLIS,IN,46204,,317-655-7316,"STEAK N SHAKE #412",,"1721 PINE ISLAND RD",,,"CAPE CORAL",FL,33909,46,7722357,7,10,SEA4604990,20,20,12/01/2016,03/31/2016,99,"Risk Level 2",
200,2010,"RO HO HO INC",NOST,,"PAPA JOHN'S PIZZA #2305","1479 TOBIAS GADSON BLVD",,,CHARLESTON,SC,29407,46,,"PAPA JOHN'S PIZZA #2305",,"5999 SOUTH POINTE BLVD",,,"FORT MYERS",FL,33919,46,4153737,7,09,NOS4605041,20,20,12/01/2016,03/11/2016,0,"Risk Level 2",
200,2010,"EMP PIZZA INC",NOST,,"EMP PIZZA INC ","4390 ORANGE RIVER LOOP RD",,,"FORT MYERS",FL,33905,46,,"DOMINO'S PIZZA",,"1127 W HOMESTEAD RD",,,"LEHIGH ACRES",FL,339366038,46,(941)368-7600,7,17,NOS4602879,20,20,12/01/2016,06/08/2016,0,"Risk Level 1",
200,2010,"CAPE CORAL BBQ INC",SEAT,,,"1342 COLONIAL BLVD #B-10",,,"CAPE CORAL",FL,33904,46,"239 275 6700","RIB CITY BBQ III",,"4836 LEONARD ST",,,"CAPE CORAL",FL,339049151,46,(941)549-7427,7,10,SEA4602898,20,20,12/01/2016,04/18/2016,152,"Risk Level 2",
200,2010,"FLORIDA HOSPITALITY RESORTS",SEAT,,"HAMPTON INN AIRPORT","8632 DAYSTAR RIDGE PT",,,"BOYNTON BEACH",FL,33473,60,239.768.2525,"HAMPTON INN AIRPORT & I75",,"9241 MARKET PL RD",,,"FORT MYERS",FL,33912,46,239.768.2525,7,19,SEA4605162,20,20,12/01/2016,09/02/2015,49,"Risk Level 1",
200,2010,"STONEYBROOK COMM DEV DISTRICT",NOST,,"STONEYBROOK COMM DEV DISTRICT","21251 STONEYBROOK BLVD",,,ESTERO,FL,33928,46,239.948.3933,"CLUB AT STONEYBROOK (THE) CONC",,"21251 STONEYBROOK BLVD",,,ESTERO,FL,33928,46,9483133,7,19,NOS4605174,20,20,12/01/2016,08/21/2015,0,"Risk Level 1",
200,2010,"KELLY GREENS MASTERS ASSOC INC",SEAT,,,"12300 KELLY GREEN BLVD",,,"FORT MYERS",FL,33908,46,(941)466-9570,"KELLY GREENS GOLF & CNTRY CLUB",,"12300 KELLY GREEN BLVD",,,"FORT MYERS",FL,33908,46,(941)466-9570,7,13,SEA4602969,20,20,12/01/2016,06/28/2016,254,"Risk Level 2",
200,2010,"MIONE PIZZA INC",NOST,,"DOMINO'S PIZZA ","1133 DEL PRADO BLVD S",,,"CAPE CORAL",FL,33990,46,,"DOMINO'S PIZZA #84",,"3904 SKYLINE BLVD",,,"CAPE CORAL",FL,339145835,46,(941)772-8586,7,10,NOS4603024,20,20,12/01/2016,05/19/2016,0,"Risk Level 1",
200,2010,"SWFRI INC",SEAT,,"SOUTHWEST FL REST INVESTMENT","6710 WINKLER RD STE 7",,,"FORT MYERS",FL,33919,46,239-936-5556,DENNY'S,,"1306 DEL PRADO",,,"CAPE CORAL",FL,339903739,46,(941)772-9997,7,10,SEA4603061,20,20,12/01/2016,03/01/2016,133,"Risk Level 2",
200,2010,"CITY OF CAPE CORAL",SEAT,,"POPS CAFE CITY HALL CAFETERIA ","PO BOX 150027",,,"CAPE CORAL",FL,33915,46,,"POPS CAFE",,"1015 CULTURAL PARKWAY",,,"CAPE CORAL",FL,33990,46,5740134,7,10,SEA4605244,20,20,12/01/2016,06/28/2016,36,"Risk Level 2",
200,2010,"FURMAN'S INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,51,,"BURGER KING #4527",,"5224 E 15 ST",,,BRADENTON,FL,34203,51,(941)758-8947,7,18,SEA5102215,20,20,12/01/2016,03/07/2016,92,"Risk Level 1",
200,2010,"LAS DELICIAS CAFETERIA & BAKERY INC.",SEAT,,,"4150 HANCOCK BRIDGE PKWY -UNIT 18",,,"NORTH FORT MYERS",FL,33903,46,9970009,"LAS DELICIAS CAFETERIA & BAKERY INC.",,"4150 HANCOCK BRIDGE PKWY -UNIT #18",,,"NORTH FORT MYERS",FL,33903,46,9970009,7,08,SEA4605391,20,20,12/01/2016,03/31/2016,24,"Risk Level 2",
200,2010,"BRINKER FLORIDA INC #103",SEAT,,"ATTN: LEGAL DEPT","6820 LBJ FREEWAY #200",,,DALLAS,TX,75240,51,,"CHILI'S HAMBURGER GRILL & BAR",,"3715 US HWY 41",,,BRADENTON,FL,34208,51,(941)747-1893,7,02,SEA5102234,20,20,12/01/2016,06/06/2016,220,"Risk Level 2",
200,2010,"IMG ACADEMIES INC",SEAT,,,"5500 34 ST W",,,BRADENTON,FL,34210,51,,"JUNIOR CAFETERIA (BOLLETTIERI)",,"5500 W 34 ST",,,BRADENTON,FL,342103506,51,(941)755-1000,7,01,SEA5102444,20,20,12/01/2016,06/30/2016,135,"Risk Level 2",
200,2010,"GALLMEYER & ASSOC INC",SEAT,,"GALLMEYER & ASSOC INC ","4012 CORTEZ RD W., SUITE 2101",,,BRADENTON,FL,342102133,51,,"SUBWAY SANDWICHES & SALADS",,"3541 E 1 ST",,,BRANDENTON,FL,342084441,51,(941)348-0073,7,02,SEA5102937,20,20,12/01/2016,07/22/2015,32,"Risk Level 1",
200,2010,"CRACKER BARREL OLD COUNTRY STORE INC",SEAT,,"ATTN HEALTH PERMIT SECTION","PO BOX 787",,,LEBANON,TN,37088,743,,"CRACKER BARREL #73",,"636 67 ST CIR E",,,BRADENTON,FL,34208,51,(941)746-7886,7,02,SEA5103251,20,20,12/01/2016,05/23/2016,204,"Risk Level 2",
200,2010,"MCDONALD'S CORPORATION",SEAT,,"MCDONALD'S CORP ","PO BOX 182766",,,COLUMBUS,OH,432182700,51,,"MCDONALD'S #4891",,"5299 E 33 ST",,,BRADENTON,FL,342034330,51,(941)755-5886,7,18,SEA5103324,20,20,12/01/2016,06/30/2016,112,"Risk Level 1",
200,2010,"BARTIZAL FRED",SEAT,,"BRIDGETENDER INN ","PO BOX 303",,,"BRADENTON BCH",FL,342170303,51,,"BRIDGE TENDER INC",,"135 BRIDGE ST",,,"BRADENTON BEACH",FL,34217-2442,51,(941)778-4849,7,01,SEA5103616,20,20,12/01/2016,06/22/2016,163,"Risk Level 2",
200,2010,"FURMAN'S INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,51,,"BURGER KING #6392",,"6502 E SR 64",,,BRADENTON,FL,34208,51,(941)747-7891,7,02,SEA5103109,20,20,12/01/2016,10/20/2015,90,"Risk Level 1",
200,2010,"MOBO'S INC",SEAT,,,"5526 E 15 ST",,,BRADENTON,FL,342035952,51,(941)755-5696,MULLIGANS,,"5526 E 15 ST",,,BRADENTON,FL,342035952,51,(941)755-5696,7,18,SEA5103431,20,20,12/01/2016,06/30/2016,78,"Risk Level 2",
200,2010,"PRIMO OF SOUTHWEST FL INC",SEAT,,,"8076 N TAMIAMI TRL",,,SARASOTA,FL,34243,51,(941)359-3690,"PRIMO RISTORANTE",,"8076 N TAMIAMI TRL",,,SARASOTA,FL,342432057,51,(941)359-3690,7,18,SEA5103447,20,20,12/01/2016,06/30/2016,162,"Risk Level 2",
200,2010,"JOES EATS & SWEETS INC",SEAT,,,"219 S GULF DR",,,"BRADENTON BCH",FL,342172449,51,(941)778-0007,"JOES EATS & SWEETS",,"219 S GULF DR",,,"BRADENTON BCH",FL,342172449,51,(941)778-0007,7,01,SEA5103469,20,20,12/01/2016,04/22/2016,45,"Risk Level 2",
200,2013,"PHASE II INC",CATR,,,"9201 BROOKWOOD CT",,,"BONITA SPGS",FL,34135,46,3042600,CULI-VITA,,"9201 BROOKWOOD CT",,,"BONITA SPGS",FL,34135,46,3042600,7,12,CAT4605493,20,20,12/01/2016,05/24/2016,0,"Risk Level 2",
200,2013,"BOSTON CULINARY GROUP INC",CATR,,"ATTN: VINCE PITTS","1 INDEPENDENCE POINTE STE 305",,,GREENVILLE,SC,29615,741,,"HARBORSIDE CONVENTION CTR",,"1375 MONROE ST",,,"FORT MYERS",FL,339012839,46,(941)338-2291,7,09,CAT4603775,20,20,12/01/2016,03/23/2016,0,"Risk Level 2",
200,2013,"JIM BOB'S BAR B QUE INC",CATR,,"JAMES STEWART","5203 7 ST W",,,"LEHIGH ACRES",FL,33971,46,2395657031,"JIM BOB'S BAR B QUE INC",,"1171 HOMESTEAD RD N",,,"LEHIGH ACRES",FL,33936,46,239.565.7031,7,17,CAT4605179,20,20,12/01/2016,05/11/2016,0,"Risk Level 2",
200,2014,"WILLIAMS JOHN & RUBY",MFDV,,"JOHN & RUBY WILLIAMS ","10631 ROBINSON ST",,,"FORT MYERS",FL,33908,46,,"BLUE WATERS FAMOUS RECIPES&SFD",,"18550 SAN CARLOS BLVD",,,"FORT MYERS",FL,33931,46,4669660,7,11,MFD4650381,20,20,12/01/2016,05/11/2016,0,"Risk Level 1",
200,2014,"SCHEIER THOMAS P",MFDV,,,"6380 ARAGON WAY APT 201",,,"FORT MYERS",FL,33966,46,,"JOEY'S CHICAGO STYLE HOT DOGS",,"15183 CAPTIVA DR",,,CAPTIVA,FL,339249999,46,(941)472-9444,7,11,MFD4650191,20,20,12/01/2016,03/30/2016,0,"Risk Level 1",
200,2014,"AVERY KIM C",MFDV,,,"3761 GOGGIN ROAD",,,ALVA,FL,33920,46,239-481-5357,"MAIN EVENT (THE)",,"8595 COLLEGE PKWY UNIT 25",,,"FORT MYERS",FL,33919,46,239.340.2002,7,09,MFD4650258,20,20,12/01/2016,06/30/2016,0,"Risk Level 1",
200,2014,"MCAFEE SUSAN",MFDV,,"SUSAN MCAFEE ","4420 SW 13 AVE",,,"CAPE CORAL",FL,33914,46,,"WEENIES ON THE WATER",,"4423 SE 16 PL",,,"CAPE CORAL",FL,33904,46,239-549-7223,7,10,MFD4650161,20,20,12/01/2016,10/29/2015,0,"Risk Level 1",
200,2014,"D'ACUNTO JOAN",MFDV,,"JOAN D'ACUNTO ","6106 ISLAND PARK CT",,,"FORT MYERS",FL,33908,46,,"JOAN D'ACUNTO",,"1000 5 ST",,,"FT MYERS BCH",FL,33931,46,(941)433-5568,7,11,MFD4650200,20,20,12/01/2016,03/25/2016,0,"Risk Level 1",
200,2014,"CAC MORTGAGE INC",MFDV,,,"12761 WATER LANE 6 ",,,"FORT MYERS",FL,33908,46,2395658672,"LOWES HOT DOGS",,"1113 ESTERO BLVD",,,"FT MYERS BCH",FL,33931,46,4541522,7,11,MFD4650299,20,20,12/01/2016,06/29/2016,0,"Risk Level 1",
200,2014,"ANDERSON BETH",MFDV,,,"7557 TASCO DR",,,"NORTH PORT",FL,34291,68,239-656-0444,"ZESTY TOMATO PIZZA COMPANY",,"7557 TASCO DR",,,"NORTH PORT",FL,34291,68,239.656.0444,7,03,MFD4650356,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"THAI LOTUS RESTAURANT INC",SEAT,,,"3633 W CORTEZ RD B2",,,BRADENTON,FL,34210,51,7565559,"THAI LOTUS RESTAURANT",,"3633 W CORTEZ RD B2",,,BRADENTON,FL,34210,51,7565559,7,01,SEA5104227,20,20,12/01/2016,06/01/2016,65,"Risk Level 2",
200,2010,"WEST BRADENTON PIZZA INC",SEAT,,"WEST BRADENTON PIZZA ","5306 CORTEZ RD W STE 4",,,BRADENTON,FL,34210,51,,"HUNGRY HOWIES PIZZA &SUBS #187",,"4211 W 59 ST",,,BRADENTON,FL,34210,51,7946111,7,01,SEA5104243,20,20,12/01/2016,04/04/2016,150,"Risk Level 2",
200,2010,"JNE INC",NOST,,"JASMINE BENNETT","PO BOX 781627",,,WICHITA,KS,67278,716,316-685-1622,"PAPA JOHN'S PIZZA #375",,"4224 W CORTEZ RD",,,BRADENTON,FL,342103121,51,(941)727-7272,7,01,NOS5103818,20,20,12/01/2016,07/13/2015,0,"Risk Level 1",
200,2010,"CHECKERS DRIVE IN RESTAURANTS",SEAT,,"CHECKERS DRIVE IN RESTAURANTS ","4300 W CYPRESS ST STE 600",,,TAMPA,FL,336074157,51,,"CHECKERS #582",,"5220 E 15 ST",,,BRADENTON,FL,342034860,51,(941)753-0373,7,18,SEA5103858,20,20,12/01/2016,06/30/2016,32,"Risk Level 2",
200,2010,"VERONA PIZZA & ITALIAN RESTINC",SEAT,,,"5257 E 33 ST",,,BRADENTON,FL,342034330,51,(941)753-7008,"VERONA PIZZA & ITALIAN REST",,"5257 E 33 ST",,,BRADENTON,FL,342034330,51,(941)753-7008,7,18,SEA5103671,20,20,12/01/2016,03/14/2016,32,"Risk Level 2",
200,2010,"B F FT MYERS INC",SEAT,,"BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,51,,"WENDY'S #37",,"5904 E 20 ST",,,ELLENTON,FL,342222926,51,(941)722-5232,7,02,SEA5104038,20,20,12/01/2016,06/03/2016,96,"Risk Level 2",
200,2010,"WILSON BEN R",SEAT,,,"5255 VERNA BETHWAY RD",,,"MYAKKA CITY",FL,34251,51,,"CLASSIE PRODUCE",,"2525 E 17 ST",,,PALMETTO,FL,34221,51,7218830,7,02,SEA5104376,20,20,12/01/2016,04/29/2016,32,"Risk Level 1",
200,2010,"TEJANO NIGHT CLUB INC",SEAT,,,"PO BOX 703",,,PARRISH,FL,34219,51,813.360.9451,"TEJANO CAFE",,"12345 N US HWY 301",,,PARRISH,FL,34219,51,7760892,7,02,SEA5104411,20,20,12/01/2016,11/30/2015,90,"Risk Level 1",
