200,2010,"MCS PARTNERS LLC",SEAT,,,"25 COMMERCIAL PKWY",,,"SANTA ROSA BEACH",FL,32459,76,,"RUM RUNNERS DUELING PIANO BAR & GRILL",,"130 FISHERMANS DR",,,DESTIN,FL,32550,76,850-351-1817,6,06,SEA7601901,20,20,06/01/2017,06/30/2016,152,"Risk Level 2",
200,2010,"T & P ENTERPRISES OF BAY COUNTY INC",SEAT,,,"20016 FRONT BEACH ROAD",,,"PANAMA CITY BEACH",FL,32413,13,850-234-2502,"NAZARETH FOOD SERVICE",,"22012 BELGRADE AVE",,,"PANAMA CITY BEACH",FL,32413,13,850-234-2502,6,07,SEA1305121,20,20,06/01/2017,07/28/2015,168,"Risk Level 1",
200,2010,"HARRELSON HELEN",SEAT,,,"2023 RIVER ROAD",,,SNEADS,FL,32460,42,850-593-5087,"PAPPY TOM'S",,"2023 RIVER ROAD",,,SNEADS,FL,32460,42,850-593-0333,6,09,SEA4200495,45,20,06/01/2014,07/01/2016,75,"Risk Level 2",
200,2010,"FILIPINO AMERICAN ASSOCIATION",SEAT,,,"PO BOX 36478",,,PENSACOLA,FL,32516-6478,27,850-292.6009,"FIL-AM COMMUNITY CENTER",,"234 W OAKFIELD RD",,,PENSACOLA,FL,32503,27,850-292.6009,6,03,SEA2705846,20,20,06/01/2017,05/09/2016,250,"Risk Level 1",
200,2010,"ED & EDDY'S INC",SEAT,,,"513 RICHARD JACKSON BLVD",,,"PANAMA CITY BEACH",FL,32407,13,,"ROCK' IT LANES",,"513 BECKRICH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-249-2695,6,07,SEA1304837,20,20,06/01/2017,11/10/2015,32,"Risk Level 1",
200,2010,"PEACOCK'S RESTAURANT & LOUNGE INC",SEAT,,,"2323 N E ST",,,PENSACOLA,FL,32501,27,850.433.9297,"PEACOCK'S RESTAURANT & LOUNGE",,"2323 N E ST",,,PENSACOLA,FL,32501,27,,6,15,SEA2705791,20,20,06/01/2017,03/31/2016,150,"Risk Level 2",
200,2010,"OSAKA JAPANESE STEAK HOUSE & SUSHI BAR OF DESTIN INC",SEAT,,,"34745 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,,"OSAKA JAPANESE STEAKHOUSE & SUSHI BAR OF DESTIN",,"34745 EMERALD COAST PARKWAY STU 98",,,DESTIN,FL,32541,56,850-893-7400,6,05,SEA5603565,20,20,06/01/2017,06/07/2016,298,"Risk Level 2",
200,2010,"WARREN JANET P",SEAT,,,"7581 CAPE SAN BLAS RD",,,"CAPE SAN BLAS",FL,32456,33,850-229-5252,"CONE HEADS",,"8020 CAPE SAN BLAS RD",,,"CAPE SAN BLAS",FL,32456,33,850-229-5252,6,16,SEA3300381,20,20,06/01/2017,05/19/2016,75,"Risk Level 2",
200,2010,"TRIBE II INVESTMENT",SEAT,,,"1114 F THOMASVILLE RD",,,TALLAHASSEE,FL,32303,47,850-576-6637,"MOE'S SOUTHWEST GRILL",,"3499 THOMASVILLE ROAD UNIT 2",,,TALLAHASSEE,FL,32309,47,,6,01,SEA4703108,20,20,06/01/2017,03/02/2016,72,"Risk Level 2",
200,2010,"RIB SHACK OF NAVARRE LLC (THE)",SEAT,,"RIB SHACK (THE)","7090 CALLE HERNANDO DESOTO",,,NAVARRE,FL,32566,67,850-939-4535,"RIB SHACK (THE)",,"9532 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-936-4244,6,12,SEA6701376,20,20,06/01/2017,04/05/2016,40,"Risk Level 2",
200,2010,"J & P CONSOLIDATED INC",SEAT,,,"668 W 23 ST",,,"PANAMA CITY",FL,32405,13,,"FIRE HOUSE SUBS",,"805 N TYNDALL PARKWAY",,,CALLAWAY,FL,32404,13,850-215-3473,6,16,SEA1305128,20,20,06/01/2017,09/08/2015,45,"Risk Level 1",
200,2010,"GOLF CLUB AT SUMMERBROOKE LLC (THE)",SEAT,,,"7505 PRESERVATION RD",,,TALLAHASSEE,FL,32312,47,850-894-4653,"GOLF CLUB AT SUMMERBROOK",,"7505 PRESERVATION RD",,,TALLAHASSEE,FL,32312,47,,6,01,SEA4702376,20,20,06/01/2017,06/30/2016,149,"Risk Level 1",
200,2010,"WHEAT ENTERPRISES RACETRACK INC",SEAT,,"ATTN: CINDY NALL","4519 WOODBINE RD",,,PACE,FL,32571,67,,SUBWAY,,"231 RACETRACK RD",,,"FT WALTON BCH",FL,32547,56,850-994-3578,6,05,SEA5603289,45,20,06/01/2016,07/15/2015,48,"Risk Level 1",
200,2013,"VALLEY SERVICES INC",CATR,,,"PO BOX 5454",,,JACKSON,MS,39288-5454,,6016643109,"VALLEY SERVICES INC UNIT 6020",,"120 SOUTH 'I' ST",,,PENSACOLA,FL,32501,27,,6,04,CAT2705734,20,20,06/01/2017,06/08/2016,0,"Risk Level 2",
200,2014,"BROWN FARRIS LEE",MFDV,,,,,,,,,,,"MS BEULAH'S KITCHEN",,"908 GENERAL ST",,,HAVANA,FL,32333,30,850-539-9827,6,13,MFD3050021,20,20,06/01/2017,08/27/2015,0,"Risk Level 1",
200,2010,"PONDERS ENTERPRISES INC",SEAT,,"ATTN: ACCOUNTS PAYABLE","PO  BOX 106",,,DONALSONVILLE,GA,39845,,229-524-2083,HARDEE'S,,"4652 E LAFAYETTE ST",,,MARIANNA,FL,32446,42,850-482-3100,6,09,SEA4200396,20,20,06/01/2017,04/25/2016,98,"Risk Level 2",
200,2010,"BRI'CHAE LLC",SEAT,,,"8067 THOROUGHBRED ROAD",,,PENSACOLA,FL,32526,27,850-380-2280,"FIREHOUSE SUBS",,"5010 BAYOU BLVD",,,PENSACOLA,FL,32503,27,850-478-9861,6,03,SEA2705851,20,20,06/01/2017,09/09/2015,30,"Risk Level 1",
200,2010,"CHANDHRY INC",SEAT,,,"310  MAXWELL RD, SUITE 500",,,ALPHARETTA,GA,30009,710,,SUBWAY,,"17304 PANAMA CITY BEACH PKWY",,,"PANAMA CITY BEACH",FL,32413,13,850-235-1919,6,07,SEA1305134,20,20,06/01/2017,09/02/2015,48,"Risk Level 1",
200,2010,"JCCP INC",SEAT,,"JAMES E BROSCIOUS","284 PLANTATION HILL RD",,,"GULF BREEZE",FL,32561,67,850-982-0323,"FIREHOUSE SUBS",,"1894 ANDORRA ST UNIT C-3",,,NAVARRE,FL,32566,67,850-515-0957,6,12,SEA6701381,20,20,06/01/2017,04/11/2016,34,"Risk Level 2",
200,2010,"VALLARTA INC",SEAT,,,"9101 PENSACOLA BLVD",,,PENSACOLA,FL,32534,27,,"VALLARTA MEXICAN RESTAURANT",,"9101 PENSACOLA BLVD",,,PENSACOLA,FL,32534,27,850-476-5262,6,02,SEA2705642,20,20,06/01/2017,04/18/2016,230,"Risk Level 2",
200,2010,"VIOLA, LISA & YABUI, FRANCES",SEAT,,,"593 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,850-678-3498,"COFFEE SHOPPE",,"593 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,850-678-6433,6,04,SEA5600505,20,20,06/01/2017,04/26/2016,56,"Risk Level 2",
200,2010,"LOS RANCHEROS OF PANAMA CITY BEACH INC",SEAT,,,"527 BECKRICH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-393-5195,"LOS RANCHEROS MEXICAN RESTAURANT",,"527 BECKRICH RD",,,"PANAMA CITY BEACH",FL,32407,13,,6,07,SEA1305131,20,20,06/01/2017,06/08/2016,154,"Risk Level 2",
200,2010,"ZHENG YUAN HAN",SEAT,,,"1350 E TENNESSSEE ST  STE C1B",,,TALLAHASSEE,FL,32308,47,850-942-9990,"ZHENGS CHINESE RESTAURANT",,"1350 E TENNESSSEE ST STE C1B",,,TALLAHASSEE,FL,32308,47,850-942-9990,6,13,SEA4702949,20,20,06/01/2017,04/14/2016,10,"Risk Level 2",
200,2010,"GOAT LIPS DELI LLC",SEAT,,,"2811 COPTER RD",,,PENSACOLA,FL,32514,27,850-637-2899,"GOAT LIPS DELI AND COFFEE HOUSE",,"2811 COPTER RD",,,PENSACOLA,FL,32514,27,850-474-1919,6,03,SEA2705852,20,20,06/01/2017,04/11/2016,27,"Risk Level 2",
200,2010,"OKINAWA JAPANESE STEAKHOUSE INC",SEAT,,,"180 NE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,850-496-0160,"OKINAWA JAPANESE STEAKHOUSE",,"180 NE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,,6,14,SEA5603571,20,20,06/01/2017,04/29/2016,200,"Risk Level 2",
200,2010,"NGUYEN MINH H",SEAT,,,"47 SE MIRACLE STRIP PKWY",,,"FT WALTON BCH",FL,32548,56,,"SEALAND RESTAURANT",,"47 SOUTHEAST MIRACLE STRIP PARKWA",,,"FT WALTON BEACH",FL,32548,56,850-244-0044,6,14,SEA5603541,20,20,06/01/2017,05/24/2016,150,"Risk Level 2",
200,2010,"RARE HOSPITALITY MANAGEMENT LLC",SEAT,,,"PO BOX 695016 LF5082",,,ORLANDO,FL,32869,58,850-654-9115,"LONGHORN STEAKHOUSE OF DESTIN 5082",,"34863 EMERALD COAST PARKWAY",,,DESTIN,FL,32541,56,850-654-9115,6,05,SEA5603192,20,20,06/01/2017,06/30/2016,240,"Risk Level 2",
200,2010,"JAKE VITTLES INC",SEAT,,,"PO BOX 1080",,,"PANAMA CITY",FL,32402-1080,42,850-763-0501,"PO FOLKS",,"2193 S HWY 71",,,MARIANNA,FL,32448,42,850-763-0501,6,09,SEA4200496,20,20,06/01/2017,02/10/2016,170,"Risk Level 2",
200,2010,"FLATWATER FOODS LLC",SEAT,,,"1451 TIGER PARK LN",,,"GULF BREEZE",FL,32563,67,850-712-2321,"ZAXBY'S RESTAURANT",,"1451 TIGER PARK LANE",,,"GULF BREEZE",FL,32563,67,850-712--2321,6,12,SEA6701380,20,20,06/01/2017,08/25/2015,90,"Risk Level 1",
200,2010,"VINNIE R'S INC",SEAT,,,"8269 GULF BLVD #1202",,,"NAVARRE BEACH",FL,32566,67,850-939-6188,"VINNIE R'S ITALIAN RESTAURANT",,"7552 NAVARRE PKWY   UNIT 14",,,NAVARRE,FL,32566,67,850-936-4811,6,12,SEA6701382,20,20,06/01/2017,06/20/2016,99,"Risk Level 2",
200,2010,"BISHOP ANDRIENNE M",SEAT,,"SAVANNAH'S COUNTRY BUFFET","968 WOODVILLE HWY",,,CRAWFORDVILLE,FL,32327,75,850-228-3072,"SAVANNAH'S COUNTRY BUFFET",,"968 WOODVILLE HWY",,,CRAWFORDVILLE,FL,32327,75,850-681-3663,6,10,SEA7500281,20,20,06/01/2017,01/22/2016,84,"Risk Level 2",
200,2010,"POTTS GLORIA D",SEAT,,,"803 MAIN ST",,,CHIPLEY,FL,32428,77,850-638-8463,"1901 CAFE",,"803 MAIN ST",,,CHIPLEY,FL,32428,77,850-638-8463,6,09,SEA7700226,20,20,06/01/2017,10/29/2015,75,"Risk Level 1",
200,2010,"GLOBAL OF PENSACOLA INC",SEAT,,,"25 S PALAFOX",,,PENSACOLA,FL,32501,27,850-469-9966,"GLOBAL GRILL (THE)",,"25 S PALAFOX",,,PENSACOLA,FL,32502,27,850-469-9966,6,12,SEA2705237,45,20,06/01/2016,02/05/2016,152,"Risk Level 2",
200,2010,"WAFFLE HOUSE INC",SEAT,,"ATT:  TAX DEPARTMENT","P O BOX 6450",,,NORCROSS,GA,30091,,1-800-432-4365,"WAFFLE HOUSE #1629",,"1907 NINE MILE RD",,,PENSACOLA,FL,32514,27,850-475-5943,6,03,SEA2705878,20,20,06/01/2017,04/18/2016,39,"Risk Level 2",
200,2010,"SSP PENSACOLA LODGING LLC",SEAT,,,"8080 N DAVIS HWY",,,PENSACOLA,FL,32514,27,850-484-8070,"COMFORT INN DELI",,"8080 N DAVIS HWY",,,PENSACOLA,FL,32514,27,850-484-8070,6,03,SEA2705886,20,20,06/01/2017,04/18/2016,24,"Risk Level 2",
200,2010,"COTTAGE CAFE INC",SEAT,,,"203 W GREGORY ST",,,PENSACOLA,FL,32501,27,850-437-0730,"COTTAGE CAFE",,"203 W GREGORY ST",,,PENSACOLA,FL,32501,27,850-437-0730,6,15,SEA2705857,20,20,06/01/2017,05/10/2016,34,"Risk Level 2",
200,2010,"SMOOTH FOODS INC",SEAT,,"ROYAL L STEPHENS III","4508 SCHOONER LANE",,,"LYNN HAVEN",FL,32444,13,850-596-1909,"TROPICAL SMOOTHIE I",,"652 W 23RD STREET",,,"PANAMA CITY",FL,32405,13,850-913-9336,6,08,SEA1304697,20,20,06/01/2017,02/02/2016,28,"Risk Level 1",
200,2010,"AJ'S CHICKEN & THINGS INC",SEAT,,"BOONE JASON","P O BOX 446",,,QUINCY,FL,32353,30,850-545-0186,"AJ'S CHICKEN & THINGS",,"203 W. JEFFERSON ST.",,,QUINCY,FL,32351,30,850-627-0384,6,01,SEA3000334,20,20,06/01/2017,05/06/2016,48,"Risk Level 2",
200,2010,"GEE & TEE INC",SEAT,,"LINDY'S FRIED CHICKEN","2120 CRAWFORDVILLE HWY",,,CRAWFORDVILLE,FL,32327,75,850-926-8573,"LINDY'S FRIED CHICKEN",,"2120 CRAWFORDVILLE HWY",,,CRAWFORDVILLE,FL,32327,75,850-926-8886,6,10,SEA7500277,20,20,06/01/2017,01/06/2016,38,"Risk Level 2",
200,2010,"THREE T'S IN PENSACOLA INC",SEAT,,,"8961 PENSACOLA BLVD",,,PENSACOLA,FL,32534,27,850-476-6910,"RED BARON",,"8961 PENSACOLA BLVD",,,PENSACOLA,FL,32534,27,850-476-6910,6,02,SEA2705570,45,20,06/01/2016,02/25/2016,85,"Risk Level 1",
200,2010,"INDIAN SPRINGS GOLF CLUB INC",SEAT,,,"5248 CLUBHOUSE DR",,,MARIANNA,FL,32446,42,850-482-8770,"INDIAN SPRINGS GOLF CLUB",,"5248 CLUBHOUSE DR",,,MARIANNA,FL,32446,42,850-482-8787,6,09,SEA4200497,20,20,06/01/2017,05/19/2016,20,"Risk Level 2",
200,2010,"ACE'S RESTAURANT INC",SEAT,,,"6583 HWY 90",,,MILTON,FL,32570,67,850-623-3611,"ACE'S RESTAURANT",,"6583 HWY 90",,,MILTON,FL,32570,67,850-623-3611,6,12,SEA6701387,45,20,06/01/2016,06/30/2016,108,"Risk Level 2",
200,2010,"SALTY DAWG PUB & DELI INC",SEAT,,"LANA D RADKE","3813 N MONROE ST #15",,,TALLAHASSEE,FL,32303,47,850-566-1196,"SALTY DAWG PUB & DELI",,"3813 N MONROE ST #15",,,TALLAHASSEE,FL,32303,47,850-562-6500,6,10,SEA4701678,20,20,06/01/2017,02/16/2016,80,"Risk Level 2",
200,2010,"HUB STACEY'S INC",SEAT,,,"5851 GALVEZ RD",,,PENSACOLA,FL,32507,27,850-458-9099,"HUB STACEY'S AT THE POINT",,"5851 GALVEZ RD",,,PENSACOLA,FL,32507,27,850-497-0071,6,03,SEA2705728,20,20,06/01/2017,03/22/2016,74,"Risk Level 2",
200,2010,"KELLER DAWN M",NOST,,,"1990 PAT THOMAS PARKWAY",,,QUINCY,FL,32351,30,,"DOMINO'S PIZZA",,"1990 PAT THOMAS PARKWAY",,,QUINCY,FL,32351,30,850.875.8300,6,01,NOS3000335,20,20,06/01/2017,07/01/2016,0,"Risk Level 1",
200,2010,"DEBEST PIZZA INC",NOST,,"DOUG DEGOOD","812 WHITE OAK CT",,,"PANAMA CITY BCH",FL,32408-5237,13,850-819-3333,"DOMINO'S PIZZA #3865",,"272 S ARNOLD RD",,,"PANAMA CITY BCH",FL,32413,13,850-235-3030,6,07,NOS1302949,20,20,06/01/2017,08/10/2015,0,"Risk Level 1",
200,2010,"DEBEST PIZZA INC",SEAT,,"DOUG DEGOOD","812 WHITE OAK CT",,,"PANAMA CITY BEACH",FL,32408,13,850-819-3333,"DOMINO'S PIZZA #3860",,"9528 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-234-3030,6,07,SEA1304841,20,20,06/01/2017,04/25/2016,10,"Risk Level 1",
200,2010,"LOGAN'S ROADHOUSE INC",SEAT,,,"P O BOX 291047",,,NASHVILLE,TN,37229-1047,,615-885-9056,"LOGAN'S ROADHOUSE 415",,"4958 BAYOU BLVD",,,PENSACOLA,FL,32503,27,850-471-9291,6,03,SEA2705865,20,20,06/01/2017,04/19/2016,289,"Risk Level 2",
200,2010,"TLR, LLC",SEAT,,,"3783 HARTSFIELD RD",,,TALLAHASSEE,FL,32303,47,,"SONNYS REAL PIT BAR B Q",,"925 N BEAL PKWY",,,"FT WALTON BCH",FL,32547,56,850-314-0717,6,05,SEA5603183,20,20,06/01/2017,06/21/2016,182,"Risk Level 2",
200,2010,"RUTHERFORD DAVID & LISA",NOST,,,"725 PRESTWICK DR",,,NICEVILLE,FL,32578,56,,"TOP CHOICE HAMBURGERS FWB",,"79 BEAL PKWY",,,"FORT WALTON BEACH",FL,32548,56,850.244.4212,6,14,NOS5601619,20,20,06/01/2017,11/13/2015,0,"Risk Level 1",
200,2014,"LE DENISE N",MFDV,,,"1590 BLOUNTSTOWN HWY",,,TALLAHASSEE,FL,32303,47,850-509-4418,FISH-N-CHICK,,"1590 BLOUNTSTOWN  HWY",,,TALLAHASSEE,FL,32303,47,850-509-4418,6,10,MFD4750194,45,20,06/01/2016,07/14/2015,0,"Risk Level 1",
200,2010,"BLUE HERON OF NAVARRE INC",SEAT,,,"8697 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-932-3586,"BEST WESTERN BREAKFAST BAR",,"8697 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-932-3586,6,12,SEA6701287,20,20,06/01/2017,08/14/2015,49,"Risk Level 1",
200,2010,"BEACHMARK INN INC",SEAT,,"HOLIDAY INN SUNSPREE","573 SANTA ROSA BLVD",,,"FT WALTON BEACH",FL,32548,56,850-243-3368,"CRAB ISLAND CAFE",,"573 SANTA ROSA BLVD",,,"FT WALTON BEACH",FL,32548,56,850-244-8686,6,14,SEA5603416,20,20,06/01/2017,01/08/2016,40,"Risk Level 2",
200,2010,"REAL CHICK INC",SEAT,,,"3844 KINDERLOU FOREST",,,VALDOSTA,GA,31601,99,229-224-6500,ZAXBY'S,,"2889 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,850-656-8003,6,11,SEA4701800,20,20,06/01/2017,06/30/2016,80,"Risk Level 2",
200,2014,"JAVIER ROMEO C",MFDV,,,"161 OVERLOOK DR",,,PENSACOLA,FL,32503,27,,"QUICK EATS",,"2909 N PACE BLVD",,,PENSACOLA,FL,32505,27,850-438-1264,6,02,MFD2750154,20,20,06/01/2017,09/04/2015,0,"Risk Level 1",
200,2010,"AKINS ZEHRA G",SEAT,,"PICKLE PATCH RESTAURANT","7510 THOMAS DR",,,"PANAMA CITY BEACH",FL,32408,13,850-814-3622,"PICKLE PATCH RESTAURANT",,"7510 THOMAS DR",,,"PANAMA CITY BEACH",FL,32408,13,,6,08,SEA1304998,20,20,06/01/2017,04/29/2016,50,"Risk Level 2",
200,2010,"WHIGHAM VELDA J",SEAT,,,"617 AZALEA STREET",,,"PANAMA CITY BEACH",FL,32407,13,850-624-8956,KATMANDU,,"617 AZALEA STREET",,,"PANAMA CITY BEACH",FL,32407,13,850-249-5287,6,07,SEA1304570,45,20,06/01/2016,05/13/2016,150,"Risk Level 1","Risk Level 3"
200,2013,"EMERALD COAST CATERING INC",CATR,,,"3906 HWY 98 W   STE 40",,,"SANTA ROSA BEACH",FL,32459,76,850-585-5979,"EMERALD COAST CATERING",,"3906 HWY 98 W STE 37",,,"SANTA ROSA BEACH",FL,32459,76,850-622-6270,6,06,CAT7601843,20,20,06/01/2017,06/16/2016,0,"Risk Level 2",
200,2010,"CRESTVIEW WINGS LLC",SEAT,,,"4010 COMMONS DRIVE WEST","SUITE 112",,DESTIN,FL,32541,56,,"HOOTERS OF CRESTVIEW",,"3698 S FERDON BLVD",,,CRESTVIEW,FL,32536,56,850-423-1333,6,04,SEA5602157,20,20,06/01/2017,04/07/2016,218,"Risk Level 2",
200,2010,"ASD LLC",SEAT,,"COMFORT INN","8700 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-244-5137,"DAYS INN & SUITES BREAKFAST BAR",,"8700 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-939-1761,6,12,SEA6700841,20,20,06/01/2017,12/09/2015,12,"Risk Level 1",
200,2010,"VINTIJ LLC",SEAT,,,"10859 EMERALD COAST PKWY  STE 103",,,DESTIN,FL,32550-7870,76,850-650-9820,"VINTIJ WINE BOUTIQUE & BISTRO",,"10859 EMERALD COAST PKWY",,,DESTIN,FL,32550,76,850-650-9820,6,06,SEA7601675,20,20,06/01/2017,06/30/2016,48,"Risk Level 2",
200,2010,"BEACHMARK INN INC",NOST,,"HOLIDAY INN SUNSPREE","573 SANTA ROSA BLVD",,,"FT WALTON BEACH",FL,32548,56,850-243-3368,MANTEES,,"573 SANTA ROSA BLVD",,,"FT WALTON BEACH",FL,32548,56,850-244-8686,6,14,NOS5603221,20,20,06/01/2017,04/29/2016,0,"Risk Level 2",
200,2010,"T & T'S TOPS OF PENSACOLA INC",NOST,,"Thomas Gooch","401 E CERVANTES ST",,,PENSACOLA,FL,32501,27,850-292-0666,"TOP CHOICE HAMBURGERS",,"401 E CERVANTES ST",,,PENSACOLA,FL,32501,27,850-439-0665,6,15,NOS2705746,20,20,06/01/2017,06/30/2016,0,"Risk Level 2",
200,2010,"FLEA MARKET TALLAHASSEE INC",NOST,,,"5353 SW CAPITAL CIR",,,TALLAHASSEE,FL,32305,47,,"FLEA MARKET C STAND",,"200 SW CAPITAL CIR",,,TALLAHASSEE,FL,32310,47,850-877-3811,6,11,NOS4701663,20,20,06/01/2017,10/29/2015,0,"Risk Level 1",
200,2010,"FLEA MARKET TALLAHASSEE INC",NOST,,,"5353 SW CAPITAL CIR",,,TALLAHASSEE,FL,32305,47,,"FLEA MARKET MAIN KITCHEN",,"200 SW CAPITAL CIR",,,TALLAHASSEE,FL,32310,47,850-877-3811,6,11,NOS4701422,20,20,06/01/2017,10/29/2015,0,"Risk Level 1",
200,2010,"PCB CRAB INC",SEAT,,,"9800 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,,"DIRTY DICK'S CRABHOUSE",,"9800 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-230-3425,6,07,SEA1305061,20,20,06/01/2017,05/18/2016,242,"Risk Level 2",
200,2010,"AVERA - CLARKE HOUSE INC",SEAT,,,"P O BOX 980",,,MONTICELLO,FL,32345,43,850-921-6975,"AVERA-CLARKE HOUSE",,"580 W WASHINGTON ST",,,MONTICELLO,FL,32344,43,850-997-5007,6,01,SEA4300160,20,20,06/01/2017,05/11/2016,10,"Risk Level 1",
200,2010,"NEXT COAST VENTURES INC",SEAT,,,"HC3 BOX 98820",,,"MEXICO BEACH",FL,32456,13,,"KILLER SEAFOOD",,"820 HWY 98",,,"MEXICO BEACH",FL,32410,13,850-648-6565,6,16,SEA1304493,20,20,06/01/2017,06/08/2016,40,"Risk Level 2",
200,2010,"SAL'S PIZZERIA ITALIAN CAFFE INC",SEAT,,,"6903 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-936-8240,"SAL'S PIZZERIA AND GRILL",,"6903 NAVARRE PKWY",,,NAVARRE,FL,32566,67,,6,12,SEA6701394,20,20,06/01/2017,06/30/2016,60,"Risk Level 2",
200,2010,"S & S PIZZERIA INC",SEAT,,,"4400 E HWY 20    STE 303",,,NICEVILLE,FL,32578,56,850-729-0066,"CIAO BELLA PIZZA",,"4400 E HWY 20 STE 303",,,NICEVILLE,FL,32578,56,850-729-0066,6,04,SEA5601475,20,20,06/01/2017,04/26/2016,150,"Risk Level 2",
200,2010,"PICCADILLY RESTAURANTS LLC",SEAT,,,"4150 SOUTH SHERWOOD FOREST BLVD","SUITE 100",,"BATON ROUGE",LA,70816,718,2252968350,"PICCADILLY CAFETERIA",,"3300 N PACE BLVD",,,PENSACOLA,FL,32505,27,225-293-9440,6,02,SEA2700226,20,20,06/01/2017,04/08/2016,294,"Risk Level 2",
200,2010,"HILL ENTERPRISES OF NW FL INC",SEAT,,,"7715 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-596-0443,FISHALE,,"7715 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-249-4554,6,07,SEA1304342,20,20,06/01/2017,05/19/2016,256,"Risk Level 2",
