200,2010,"BOB 2 INC",SEAT,,,"5328 SW 8TH PL",,,"CAPE CORAL",FL,33914,46,239.462.5882,"BEEF O' BRADY'S",,"2481 DEL PRADO BLVD N STE 101",,,"CAPE CORAL",FL,33909,46,239-573-6172,7,10,SEA4606062,20,20,12/01/2016,04/05/2016,150,"Risk Level 2",
200,2010,"RJON LLC",SEAT,,"NAGHIB RAMEEN","829 VANDERBILT BEACH RD",,,NAPLES,FL,34108,21,239.287.0960,"PAVILION ICE CREAM PARLOR",,"829 VANDERBILT BEACH RD",,,NAPLES,FL,34108,21,239.597.4043,7,12,SEA2102964,20,20,12/01/2016,01/08/2016,35,"Risk Level 1",
200,2010,"PINCHERS CRAB SHACK OF NAPLES INC",SEAT,,"KATHY LONG @ 239.850.9451","3820 VIA DEL REY",,,"BONITA SPRINGS",FL,34134,46,239.431.5509,"PINCHERS CRAB SHACK",,"1200 FIFTH AVE S #8",,,NAPLES,FL,34102,21,239.434.6616,7,15,SEA2102657,20,20,12/01/2016,05/24/2016,230,"Risk Level 2",
200,2014,"RICO JOEL",MFDV,,,"405 9TH STREET",,,WIMAUMA,FL,33598,39,813.633.0779,"TAQUERIA CELAYA",,"9680 BUFFALO RD",,,PALMETTO,FL,34221,51,813-633-0779,7,02,MFD5150266,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"WOODY'S WATERSIDE LLC",SEAT,,,"3051 STRINGFELLOW RD",,,"ST. JAMES CITY",FL,33956,46,570.441.4248,"WOODY'S WATERSIDE",,"3051 STRINGFELLOW RD",,,"ST JAMES CITY",FL,33956,46,239.283.5555,7,10,SEA4604520,20,20,12/01/2016,06/10/2016,150,"Risk Level 2",
200,2010,"CITY OF FORT MYERS FLORIDA RECREATION",SEAT,,,"PO DRAWER 2217",,,"FORT MYERS",FL,33902-2217,46,239.461.3145,"FORT MYERS SKATIUM",,"2250 BROADWAY",,,"FT MYERS",FL,33901-0364,46,239-461-3145,7,09,SEA4604782,20,20,12/01/2016,04/21/2016,76,"Risk Level 1",
200,2010,"CITY OF FORT MYERS",NOST,,"DIVISION OF RECREATION","P O BOX 2217",,,"FORT MYERS",FL,33902,46,239.321.7529,"CITY OF FT MYERS AQUATIC CENTER CONCESSION",,"1750 MATTHEW DR",,,"FORT MYERS",FL,33907,46,239.931.7020,7,13,NOS4606067,20,20,12/01/2016,07/30/2015,0,"Risk Level 1",
200,2010,"HIRSCHAUER TRACY MIKE & ASHLEY",SEAT,,,"3246 CLARK ROAD",,,SARASOTA,FL,34231,68,941.755.9449,"DAIRY QUEEN #13559",,"3246 CLARK ROAD",,,SARASOTA,FL,34231,68,941.755.9449,7,05,SEA6804594,20,20,12/01/2016,04/12/2016,28,"Risk Level 2",
200,2010,"HIRSSCHAUER TRACY MIKE & ASHLEY",SEAT,,,"5217 14TH STREET",,,BRADENTON,FL,34207,51,941-755-9449,"DAIRY QUEEN #12407",,"5217 14TH STREET",,,BRADENTON,FL,34207,51,941-755-9449,7,18,SEA5105082,20,20,12/01/2016,02/18/2016,34,"Risk Level 1",
200,2010,"FISHER INVESTMENTS LTD",SEAT,,"DARYL FISHER","1233 SW 53RD TERRACE",,,"CAPE CORAL",FL,33914,46,239.574.9953,SUBWAY,,"4316 LEE BLVD UNIT 2",,,"LEHIGH ACRES",FL,33971,46,239-303-0240,7,17,SEA4606063,20,20,12/01/2016,05/10/2016,21,"Risk Level 1",
200,2010,"NHR INVESTMENTS LLC",SEAT,,,"4350 EXECUTIVE CIR",,,"FORT MYERS",FL,33916,46,,"HAMPTON INN & SUITES",,"4350 EXECUTIVE CIR",,,"FORT MYERS",FL,33916,46,,7,09,SEA4606065,20,20,12/01/2016,04/04/2016,92,"Risk Level 1",
200,2010,"PANERA LLC",SEAT,,"ATTN LEGAL DEPT","3630 S GEYER RD",,,"ST LOUIS",MO,63127,725,314.984.1000,"PANERA BREAD #1259",,"1760 US 27 N",,,SEBRING,FL,33870,38,863.402.5477,7,06,SEA3801065,20,20,12/01/2016,05/12/2016,119,"Risk Level 2",
200,2014,"RLS CONCESSIONS INC",MFDV,,,"3501 PASO FINO DR",,,"LAKE PLACID",FL,33852,38,863.441.2068,"MAIN EVENT CATERING",,"110 PLAZA AVE",,,"LAKE PLACID",FL,33852,38,863.441.2068,7,20,MFD3850075,20,20,12/01/2016,05/27/2016,0,"Risk Level 1",
200,2010,"HERITAGE GOLF PRESTANCIA LLC",SEAT,,"ADDISON LAW FIRM","5400 LBJ FREEWAY SUITE 1325",,,DALLAS,TX,75240,744,972.960.8677,"TOURNAMENT PLAYERS CLUB AT PRESTANCIA",,"4409 TPC DR",,,SARASOTA,FL,34238,68,941.922.2800,7,03,SEA6802429,20,20,12/01/2016,03/30/2016,245,"Risk Level 2",
200,2010,"HERITAGE GOLF PRESTANCIA LLC",NOST,,"ADDISON LAW FIRM","5400  LBJ FREEWAY, SUITE 1325",,,DALLAS,TX,75240,744,972.960.8677,"TOURNAMENT PLAYERS CLUB AT PRESTANCIA",,"4409 TPC DR",,,SARASOTA,FL,34238,68,941.922.2800,7,03,NOS6804107,20,20,12/01/2016,08/26/2015,0,"Risk Level 1",
200,2010,"GUEST SERVICES COMPANY OF VIRGINIA LLC",SEAT,,,"3055 PROSPERITY AVENUE",,,FAIRFAX,VA,22031,747,7038499324,"DOUBLETREE GUEST SUITES",,"12200 TAMIAMI TRAIL",,,NAPLES,FL,34110,21,239.593.2302,7,12,SEA2102467,20,20,12/01/2016,03/16/2016,80,"Risk Level 2",
200,2010,"P & R ENTERPRISES INC LLC",SEAT,,,"180 N INDIANA AVE",,,ENGLEWOOD,FL,34223,68,941.474.0277,"PASTY SHOP",,"180 N INDIANA AVE",,,ENGLEWOOD,FL,34223,68,941.474.0277,7,07,SEA6804896,20,20,12/01/2016,03/14/2016,10,"Risk Level 2",
200,2010,"RAYMARY STREET GRILL LLC",SEAT,,"C/O DEBORAH  LYTLE","7573 RAYMARY STREET #A-B",,,BOKEELIA,FL,33922,46,239.691.6347,"RAYMARY STREET GRILL LLC",,"7573 RAYMARY STREET #A-B",,,BOKEELIA,FL,33922,46,239.691.6347,7,10,SEA4605364,20,20,12/01/2016,04/29/2016,80,"Risk Level 2",
200,2010,"MIVIDA INC",SEAT,,,"113 W TAMPA AVE",,,VENICE,FL,34285,68,941.347.8191,SCAMOTZ,,"113 W TAMPA AVE",,,VENICE,FL,34285,68,941.484.7072,7,03,SEA6804193,20,20,12/01/2016,06/23/2016,28,"Risk Level 2",
200,2010,"JAMA FOOD SERVICES INC",NOST,,"ATTENTION JIM ADDIS","13612 PINE VILLA LANE",,,"FORT MYERS",FL,33912,46,239-541-1100,"LITTLE CEASARS PIZZA",,"1715 CAPE CORAL PKWY W UNIT 9",,,"CAPE CORAL",FL,33914,46,239-541-1100,7,10,NOS4606071,20,20,12/01/2016,05/04/2016,0,"Risk Level 1",
200,2010,"MEALS ON WHEELS PLUS OF MANATEE INC",SEAT,,,"811 23 AVE E",,,BRADENTON,FL,34208,51,941.747.4655,"9TH STREET BISTRO",,"1816 9 ST W",,,BRADENTON,FL,34205,51,941.749.0100,7,01,SEA5105270,20,20,12/01/2016,06/30/2016,60,"Risk Level 2",
200,2010,"XUE JING YONG",SEAT,,,"113A SOUTH DEANE DUFF AVENUE",,,CLEWISTON,FL,33440,36,,"CHINA BUFFET RONGCHENG",,"113A SOUTH DEANE DUFF AVENUE",,,CLEWISTON,FL,33440,36,,7,20,SEA3600479,20,20,12/01/2016,04/19/2016,80,"Risk Level 2",
200,2010,"DUTCHER'S DINER LLC",SEAT,,,"1012 W MAIN STREET",,,"AVON PARK",FL,33825,38,863.273.0497,"DUTCHER'S DINER",,"1012 W MAIN ST",,,"AVON PARK",FL,33825,38,863.453.8824,7,06,SEA3800795,20,20,12/01/2016,04/14/2016,56,"Risk Level 2",
200,2010,"PINOCCHIO'S ORIGINAL ITALIAN ICE CREAM OF SANIBEL ISLAND INC",NOST,,,"362 PERIWINKLE WAY",,,SANIBEL,FL,33957,46,239.472.56566,"PINOCCHIO'S ORIGINAL ITALIAN ICE CREAM",,"362 PERIWINKLE WAY",,,SANIBEL,FL,33957,46,239.472.6566,7,11,NOS4603461,20,20,12/01/2016,09/15/2015,0,"Risk Level 1",
200,2010,"CORDERO JOSE",SEAT,,"BETO VARGOS","5779 53RD AVE E",,,BRADENTON,FL,34203,51,727-417-6277,"POBLANO MEXICAN GRILL AND BAR #2",,"5779 53RD AVE E",,,BRADENTON,FL,34203,51,941-739-9800,7,18,SEA5105105,20,20,12/01/2016,06/08/2016,156,"Risk Level 2",
200,2010,"PEREZ JESSICA",SEAT,,,"4226B 26TH STREET W",,,BRADENTON,FL,34205,51,941.755.4222,"EL WARIKE RESTAURANT",,"4226B 26TH STREET W",,,BRADENTON,FL,34205,51,941.755.4222,7,01,SEA5101915,20,20,12/01/2016,04/29/2016,40,"Risk Level 2","Risk Level 3"
200,2014,"JESUS HOLY GHOST CRUSADE",MFDV,,,"PO BOX 2355",,,OKEECHOBEE,FL,34972,57,863-634-9194,"BIG MAMA'S RESTAURANT & CATERING",,"1401 N E PARK ST",,,OKEECHOBEE,FL,34972,57,863-634-9194,7,20,MFD5750038,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"NEAL JAY B",SEAT,,,"PO BOX 2901",,,CLEWISTON,FL,33440,36,863.228.7934,"NEALS RESTAURANT",,"1028 HARLEM ACADEMY AVE",,,CLEWISTON,FL,33440,36,863-805-0400,7,20,SEA3600497,20,20,12/01/2016,06/30/2016,225,"Risk Level 2",
200,2010,"VINO LOCO LLC",SEAT,,,"420 W DEARBORN ST",,,ENGLEWOOD,FL,34223,68,404.245.1180,"VINO LOCO",,"420 W DEARBORN ST",,,ENGLEWOOD,FL,34223,68,404.245.1180,7,07,SEA6805059,20,20,12/01/2016,03/15/2016,70,"Risk Level 2",
200,2014,"HORNE ROBERT E",MFDV,,,"4220 LOCUST AVE",,,SARASOTA,FL,34234,68,,"BOBS TRAIN",,"2211 FRUITVILLE RD",,,SARASOTA,FL,34237,68,941-321-5643,7,04,MFD6850196,20,20,12/01/2016,06/16/2016,0,"Risk Level 2",
200,2010,"SUNSHINE RESTAURANT MERGER SUB LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,305.931.5454,"INTERNATIONAL HOUSE OF PANCAKES 36-89",,"1501 S TAMIAMI TRL",,,"PUNTA GORDA",FL,33950-5909,18,941.637.1404,7,08,SEA1800412,20,20,12/01/2016,02/10/2016,115,"Risk Level 2",
200,2010,"ALVINO'S PIZZERIA & FAMILY RESTAURANT",SEAT,,,"8793 TAMIAMI TRAIL E #205",,,NAPLES,FL,34113,21,239.417.2939,"ALVINO'S PIZZERIA & FAMILY RESTAURANT",,"8793 TAMIAMI TRAIL E #205",,,NAPLES,FL,34113,21,239.417.2939,7,16,SEA2102217,20,20,12/01/2016,01/13/2016,48,"Risk Level 2",
200,2010,"LANI KAI ISLAND RESORT INC",SEAT,,,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,"CASABLANCE - SABAL PALM",,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,7,11,SEA4601895,20,20,12/01/2016,03/02/2016,160,"Risk Level 2",
200,2010,"LANI KAI ISLAND RESORT INC",SEAT,,,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,"L K ISLAND VIEW RESTAURANT",,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,7,11,SEA4604891,20,20,12/01/2016,03/02/2016,200,"Risk Level 2",
200,2010,"LANI KAI ISLAND RESORT INC",SEAT,,,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,"LANI KAI RAW BAR",,"1400 ESTERO BOULEVARD",,,"FORT MYERS BEACH",FL,33931,46,239.463.3111,7,11,SEA4604389,20,20,12/01/2016,11/25/2015,12,"Risk Level 1",
200,2010,"CRAVE OF FORT MYERS INC",SEAT,,,"9814 GLADIOLUS BLUB LOOP",,,"FORT MYERS",FL,33919,46,239.699.6652,CRAVE,,"12901 MCGREGOR BLVD #6",,,"FORT MYERS",FL,33919,46,239.466.4663,7,09,SEA4605547,20,20,12/01/2016,05/10/2016,53,"Risk Level 2",
200,2010,"HAMILTON HARBOR MARINA INC",SEAT,,,"7065 HAMILTON AVE",,,NAPLES,FL,34112,21,239.261.4455,"HAMILTON HARBOR YACHT CLUB",,"7065 HAMILTON AVE",,,NAPLES,FL,34112,21,239.775.0706,7,16,SEA2103008,20,20,12/01/2016,06/09/2016,110,"Risk Level 2",
200,2010,"CALISTOGA BAKERY CAFE TOWN CENTER LLC",SEAT,,"ANDREW GRENNIE","11411 PARK RD",,,ANCHORAGE,KY,40223,46,502-744-5186,"CALISTOGA BAKERY CAFE",,"9924 GULF COAST DR STE A145",,,"FORT MYERS",FL,33913,46,239-466-8642,7,17,SEA4606088,20,20,12/01/2016,04/18/2016,201,"Risk Level 2",
200,2010,"JOYLAND ENTERPRISES INC",SEAT,,"JOYLAND ENTERPRISES INC","5520 14 ST W",,,BRADENTON,FL,34207,51,941.812.1263,JOYLAND,,"5520 14 ST W",,,BRADENTON,FL,34207,51,941.812.1263,7,18,SEA5104129,20,20,12/01/2016,04/07/2016,270,"Risk Level 1",
200,2010,"SUNSHINE RESTAURANT MERGER SUB LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,305.931.5454,"INTERNATIONAL HOUSE OF PANCAKES-36#128",,"600 N US HWY 27",,,SEBRING,FL,33870-2156,38,863.382.8870,7,06,SEA3800838,20,20,12/01/2016,05/05/2016,70,"Risk Level 2",
200,2010,"SUNSHINE RESTAURANT MERGER SUB LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,305.931.5454,"INTERNATIONAL HOUSE OF PANCAKES 36-193",,"1921 DAVIS BLVD",,,NAPLES,FL,34104,21,239.793.0704,7,14,SEA2102870,20,20,12/01/2016,04/29/2016,126,"Risk Level 2",
200,2010,"MAYES MAXWELL",SEAT,,,"16200 SAN CARLOS BLVD",,,"FORT MYERS",FL,33908-3321,46,239.466.7444,"MARTI'S FAMILY DINING",,"16200 SAN CARLOS BLVD",,,"FORT MYERS",FL,33908-3321,46,239.466.7444,7,13,SEA4602205,20,20,12/01/2016,01/28/2016,72,"Risk Level 2",
200,2010,"SUNSHINE RESTAURANT MERGER LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,305.931.5454,"INTERNATIONAL HOUSE OF PANCAKES 36-97",,"1199 N WASHINGTON BLVD",,,SARASOTA,FL,34236-3427,68,941.366.0896,7,04,SEA6801718,20,20,12/01/2016,06/30/2016,96,"Risk Level 2",
200,2010,"SUNSHINE RESTAURANT MERGER SUB LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,,"INTERNATIONAL HOUSE OF PANCAKES - #36-150",,"13061 N CLEVELAND AVE",,,"NORTH FT MYERS",FL,33903,46,305.931.5454,7,08,SEA4604910,20,20,12/01/2016,02/15/2016,110,"Risk Level 2",
200,2010,"SUNSHINE RESTAURANT MERGER SUB LLC",SEAT,,,"13650 NW 8 ST STE# 103",,,SUNRISE,FL,33325,16,305.931.5454,"INTERNATIONAL HOUSE OF PANCAKES - 36-147",,"12801 S CLEVELAND AVE",,,"FT MYERS",FL,33907,46,239.274.0922,7,13,SEA4604695,20,20,12/01/2016,04/11/2016,118,"Risk Level 2",
200,2014,"TACO SAN MIGUEL INC",MFDV,,,"427 SE 8 ST",,,"CAPE CORAL",FL,33990,46,239.298.1348,"TACOS SAN MIGUEL",,"790 DEL PRADO BLVD N",,,"CAPE CORAL",FL,33909,46,239.574.3545,7,10,MFD4650558,20,20,12/01/2016,03/17/2016,0,"Risk Level 2",
200,2010,"BONEFISH GRILL LLC",SEAT,,"License Dept.","2202 N. WEST SHORE BLVD. 5TH FLOOR","ATTN: LICENSES",,TAMPA,FL,33607,39,813-282-1225,"BONEFISH GRILL",,"900 SW PINE ISLAND RD  UNIT 124",,,"CAPE CORAL",FL,33991,46,239-574-1018,7,10,SEA4606092,20,20,12/01/2016,02/01/2016,243,"Risk Level 2",
200,2010,"OUTBACK STEAKHOUSE OF FLORIDA LLC",SEAT,,,"2202 NW SHORE BLVD 5 FL",,,TAMPA,FL,33607,39,,"OUTBACK STEAKHOUSE",,"10045 GULF COAST DR #120",,,"FORT MYERS",FL,33913,46,239.433.0097,7,17,SEA4606090,20,20,12/01/2016,06/30/2016,237,"Risk Level 2",
200,2010,"NORA RESTAURANT LLC",SEAT,,,"5673 15 ST E",,,BRADENTON,FL,34203,51,941.755.2260,"NORA RESTAURANT",,"5673 15 ST E",,,BRADENTON,FL,34203,51,941.755.2260,7,18,SEA5104308,20,20,12/01/2016,05/24/2016,10,"Risk Level 2",
