200,2010,"WENDCO CORPORATION",SEAT,,,"220 W GARDEN ST STE 500",,,PENSACOLA,FL,32502,27,,"WENDY'S #115",,"1022 JOHN SIMS PKWY",,,NICEVILLE,FL,325782202,56,(850)729-2233,6,04,SEA5603146,20,20,06/01/2017,05/19/2016,74,"Risk Level 2",
200,2010,"CRAWLEY CRESTVIEW FOODS INC",SEAT,,,"2222 FERDON BLVD",,,CRESTVIEW,FL,325369448,56,(850)689-0990,"HUNGRY HOWIES #285",,"2222 FERDON BLVD",,,CRESTVIEW,FL,325369448,56,(850)689-0990,6,04,SEA5603154,20,20,06/01/2017,06/02/2016,20,"Risk Level 1",
200,2010,"LANDRYS SEAFOOD HOUSE FL INC",SEAT,,"ATTN: LICENSING DEPT","1510 WEST LOOP SOUTH",,,HOUSTON,TX,77027,,713-386-7253,"BUBBA GUMP SRIMP CO.",,"14059 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,(850)434-3600,6,05,SEA5603163,20,20,06/01/2017,06/07/2016,225,"Risk Level 2",
200,2010,"ECM OF BAKER INC",SEAT,,"GATOR CAFE (THE) ","PO BOX 249",,,BAKER,FL,32531,56,,"GATOR CAFE (THE)",,"5747 HWY 4",,,BAKER,FL,32531,56,5374949,6,04,SEA5603284,20,20,06/01/2017,06/01/2016,82,"Risk Level 2",
200,2010,"WAFFLE HOUSE INC",SEAT,,"ATTN TAX DEPT","PO BOX 6450",,,NORCROSS,GA,30091-6450,,770-729-5700,"WAFFLE HOUSE #1162",,"4575 HWY 20",,,NICEVILLE,FL,32578,56,850-897-7373,6,04,SEA5603213,20,20,06/01/2017,03/30/2016,40,"Risk Level 2",
200,2010,"CHANS PELICAN MARKET INC",SEAT,,,"PO BOX 216",,,DESTIN,FL,32540,56,(850)837-3145,"CHANS PELICAN MARKET",,"1002 E HWY 98",,,DESTIN,FL,32541,56,(850)837-0339,6,05,SEA5603218,20,20,06/01/2017,05/09/2016,80,"Risk Level 2",
200,2010,"SOLORIO SANTIAGO",SEAT,,"SOLORIO SANTIAGO","1177 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,7291127,"OLD MEXICO REST",,"1177 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,7291127,6,04,SEA5603229,20,20,06/01/2017,04/21/2016,100,"Risk Level 2",
200,2010,"TACO TOWN TO GO INC",SEAT,,"TACO TOWN TO GO ","113 PARTIN DR",,,NICEVILLE,FL,32578,56,,"TACO TOWN TO GO",,"113 N PARTIN DR",,,NICEVILLE,FL,32578,56,7298646,6,04,SEA5603235,20,20,06/01/2017,03/28/2016,10,"Risk Level 2",
200,2010,"LEGENDARY RESTAURANTS",SEAT,,"REGATTA BAY GOLF & COUNTRY CLUB","4471 LEGENDARY DR",,,DESTIN,FL,32541,56,770-407-2621,"REGATTA BAY GOLF & COUNTRY CLUB",,"465 REGATTA BAY BLVD",,,DESTIN,FL,32541,56,8378870,6,05,SEA5603369,20,20,06/01/2017,05/16/2016,158,"Risk Level 2",
200,2010,"OLD BAY STEAMER INC",SEAT,,,"102 SANTA ROSA BLVD",,,"FT WALTON BCH",FL,32548,56,6642795,"OLD BAY STEAMER",,"102 SANTA ROSA BLVD",,,"FT WALTON BCH",FL,32548,56,6642795,6,14,SEA5603372,20,20,06/01/2017,06/02/2016,260,"Risk Level 2",
200,2010,"VILLERE INC",SEAT,,"VILLERE INC ","101 CHICAGO AVE SE",,,"FORT WALTON BEACH",FL,32548-7276,56,850-796-3093,MCDONALD'S,,"1083 N BEAL PKWY",,,"FT WALTON BCH",FL,32547,56,3149887,6,05,SEA5603382,20,20,06/01/2017,06/30/2016,100,"Risk Level 1",
200,2010,"COVE MARINE INC",SEAT,,,"290 YACHT CLUB DR",,,NICEVILLE,FL,32578,56,6785650,"L J SCHOONER'S",,"290 YACHT CLUB DR",,,NICEVILLE,FL,32578,56,6785650,6,04,SEA5603402,20,20,06/01/2017,06/17/2016,48,"Risk Level 2",
200,2010,"WAFFLE HOUSE INC",SEAT,,"ATTN TAX DEPT","PO BOX 6450",,,NORCROSS,GA,30091-6450,,770-729-5700,"WAFFLE HOUSE #1346",,"154 REGIONS WAY",,,DESTIN,FL,32541,56,6540066,6,05,SEA5603319,20,20,06/01/2017,05/13/2016,40,"Risk Level 2",
200,2010,"RYANS FAMILY STEAKHOUSES INC",SEAT,,,"120 CHULA VISTA",,,"HOLLYWOOD PARK",TX,78232,744,651-994-8608,"RYANS FAMILY STEAKHOUSE #2423",,"3000 S FERDON BLVD",,,CRESTVIEW,FL,32536,56,4237160,6,04,SEA5603419,20,20,06/01/2017,06/30/2016,396,"Risk Level 2",
200,2010,"CLUB AT SILVER SHELLS INC",SEAT,,,"15000 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,3375108,"SILVER SHELLS PAVILLION",,"15000 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,3375108,6,05,SEA5603435,45,20,06/01/2016,03/28/2016,20,"Risk Level 1",
200,2010,"DUDE N BRAH INC",SEAT,,,"1295 BEVERLY ST",,,"FORT WALTON BEACH",FL,32547,56,2430006,"HELEN BACK CAFE",,"114 AMBERJACK DR",,,"FT WALTON BCH",FL,32548,56,2430006,6,14,SEA5603357,20,20,06/01/2017,05/05/2016,90,"Risk Level 2",
200,2010,"WHEAT ENTERISES INC",SEAT,,"TIM WHEAT","6091 ST GEORGE ST",,,PACE,FL,32571,56,,"SUBWAY OF EGLIN",,"161 NE EGLIN PKWY",,,"FT WALTON BCH",FL,32548,56,2434135,6,14,SEA5603364,45,20,06/01/2016,06/01/2016,20,"Risk Level 1",
200,2010,"SHIVARIM INC",SEAT,,,"480 E MIRACLE STRIP PKWY",,,"MARY ESTHER",FL,325692020,56,2437700,"BAYMONT INN & SUITES",,"480 E MIRACLE STRIP PKWY",,,"MARY ESTHER",FL,325692020,56,2437700,6,14,SEA5603468,20,20,06/01/2017,07/07/2015,20,"Risk Level 1",
200,2010,"CRACKER BARREL OLD COUNTRY STORE INC",SEAT,,"ATTN HEALTH PERMIT SECTION","PO BOX 787",,,LEBANON,TN,37088,743,2693344,"CRACKER BARREL #479",,"34930 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,2693344,6,05,SEA5603482,20,20,06/01/2017,05/11/2016,184,"Risk Level 2",
200,2010,"ENGLISH TIMOTHY D",SEAT,,,"197 N MAIN ST",,,CRESTVIEW,FL,32536,56,6825555,"DESI'S DOWNTOWN RESTAURANT",,"197 N MAIN ST",,,CRESTVIEW,FL,32536,56,6825555,6,04,SEA5603510,20,20,06/01/2017,06/13/2016,140,"Risk Level 2",
200,2010,"INDIAN BAYOU PROPERTIES",SEAT,,"INDIAN BAYOU PROPERTIES ","PO BOX 306",,,DESTIN,FL,325400306,56,,"INDIAN BAYOU GOLF & CTRY CLUB",,"1 COUNTRY CLUB DR",,,DESTIN,FL,32541,56,,6,05,SEA5600631,45,20,06/01/2016,05/09/2016,225,"Risk Level 2",
200,2010,"ROCKY BAYOU COUNTRY CLUB INC",SEAT,,"ROCKY BAYOU COUNTRY CLUB ","600 GOLF COURSE DR",,,NICEVILLE,FL,32578,56,,"ROCKY BAYOU C C SNACK BAR",,"COUNTRY CLUB DR",,,NICEVILLE,FL,32578,56,(850)897-3711,6,04,SEA5600711,20,20,06/01/2017,04/20/2016,70,"Risk Level 2",
200,2010,"HARBOR DOCK RESTAURANT INC",SEAT,,,"538 HWY 98",,,DESTIN,FL,325412328,56,(850)837-2506,"HARBOR DOCK",,"538 HWY 98",,,DESTIN,FL,325412328,56,(850)837-2506,6,05,SEA5600720,20,20,06/01/2017,06/30/2016,226,"Risk Level 2",
200,2010,"BLUEWATER BAY RESORT LLC",SEAT,,,"1940 BLUEWATER BLVD STE 11",,,NICEVILLE,FL,32578,56,(850)897-3614,"CLUBHOUSE AT BLUEWATER BAY",,"2000 BLUEWATER BLVD",,,NICEVILLE,FL,325783856,56,850-897-3613,6,04,SEA5600836,20,20,06/01/2017,05/31/2016,215,"Risk Level 2",
200,2010,"PRIMERO PASO LLC",SEAT,,,"950 GULF SHORE DR",,,DESTIN,FL,325413202,56,(850)837-2247,"LA PAZ",,"950 GULF SHORE DR",,,DESTIN,FL,325413202,56,(850)837-2247,6,05,SEA5601436,20,20,06/01/2017,05/23/2016,228,"Risk Level 2",
200,2010,"CATH DELL CORP",SEAT,,,"653 BEAL PKY",,,"FT WALTON BCH",FL,32547-3523,56,8632193,"WHITE SANDS BOWLING CENTER",,"653 BEAL PKY",,,"FT WALTON BCH",FL,325473523,56,8632193,6,05,SEA5601466,20,20,06/01/2017,05/23/2016,75,"Risk Level 2",
200,2010,"ACTION MARINE ENT INC",SEAT,,"ACTION MARINE ENT INC","PO BOX 5384",,,DESTIN,FL,32540,56,,"BOATHOUSE OYSTER BAR (THE)",,"288 E HWY 98",,,DESTIN,FL,325412374,56,(850)837-2622,6,05,SEA5601713,20,20,06/01/2017,06/16/2016,210,"Risk Level 2",
200,2010,"CRAWLEY OF ENTERPRISES INC",SEAT,,,"1144 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,(850)729-2222,"HUNGRY HOWIE'S #241",,"1144 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,(850)729-2222,6,04,SEA5602943,20,20,06/01/2017,06/30/2016,24,"Risk Level 1",
200,2010,"BEAVERS INC",SEAT,,"BEAVERS INC ","50 BEAL PKWY SW STE 9",,,"FORT WALTON BEACH",FL,325485372,56,,"ARBY'S #6018",,"1400 W HWY 98",,,"MARY ESTHER",FL,325691501,56,(850)581-5844,6,14,SEA5603032,20,20,06/01/2017,11/18/2015,80,"Risk Level 1",
200,2010,"KING & KAM INC",NOST,,,"300 MARY ESTHER BLVD #40",,,"MARY ESTHER",FL,32569,56,(850)362-1002,"MING TREE",,"300 MARY ESTHER BLVD #40",,,"MARY ESTHER",FL,32569,56,(850)362-1002,6,14,NOS5601620,20,20,06/01/2017,05/10/2016,0,"Risk Level 2",
200,2010,"NICE VITTLES INC",SEAT,,,"PO BOX 1080",,,"PANAMA CITY",FL,32402-1080,56,850-763-0501,"PO FOLKS",,"1170 JOHN SIMS PKWY",,,NICEVILLE,FL,325782204,56,(850)729-2262,6,04,SEA5602081,20,20,06/01/2017,05/23/2016,100,"Risk Level 2",
200,2010,"VILLERE INC",SEAT,,"VILLERE INC/MCDONALDS ","101 CHICAGO AVE SE",,,"FORT WALTON BEACH",FL,32548-7276,56,850-796-3093,"SHALIMAR MCDONALDS 11184",,"1189 EGLIN PKWY",,,SHALIMAR,FL,325791252,56,2441877,6,04,SEA5602109,20,20,06/01/2017,12/21/2015,89,"Risk Level 1",
200,2010,"MARTIN DEBORA A",SEAT,,,"326 N MAIN ST",,,CRESTVIEW,FL,325363542,56,(850)682-3225,"HIDEAWAY PIZZA INC",,"326 N MAIN ST",,,CRESTVIEW,FL,325363542,56,(850)682-3225,6,04,SEA5603075,20,20,06/01/2017,06/24/2016,150,"Risk Level 2",
200,2010,"WUELLING PHACHINI",SEAT,,,"163 EGLIN PKWY",,,"FT WALTON BCH",FL,32548,56,(850)244-4600,"THAI SAREE",,"163 EGLIN PKWY",,,"FT WALTON BCH",FL,32548,56,(850)244-4600,6,14,SEA5603084,20,20,06/01/2017,02/11/2016,60,"Risk Level 2",
200,2010,"DAVID COSTA ENT INC",SEAT,,"DAVID COSTA ENTERPRISES INC","4300 LEGENDARY DR STE 220",,,DESTIN,FL,32541,56,,"MCDONALD'S AT BLUEWATER",,"4570 HWY 20",,,NICEVILLE,FL,325789755,56,(850)897-7353,6,04,SEA5603088,20,20,06/01/2017,10/15/2015,60,"Risk Level 1",
200,2010,"FT WALTON FOODS INC",SEAT,,"HUNGRY HOWIES PIZZA","1326 E LUMSDEN RD",,,BRANDON,FL,335116717,56,,"HUNGRY HOWIES #0269",,"278 N EGLIN PKWY",,,"FT WALTON BCH",FL,32548,56,(850)862-8867,6,14,SEA5603092,20,20,06/01/2017,09/21/2015,23,"Risk Level 1",
200,2010,"CRACKER BARREL OLD COUNTRY STORE INC",SEAT,,"ATTN HEALTH PERMIT SECTION","PO BOX 787",,,LEBANON,TN,37088,743,,"CRACKER BARREL #265",,"201 CRACKER BARREL RD",,,CRESTVIEW,FL,32536,56,(850)682-8804,6,04,SEA5603130,20,20,06/01/2017,06/16/2016,178,"Risk Level 2",
200,2010,"CHICK FIL A INC DESTIN FSU",SEAT,,,"1063 E HWY 98",,,DESTIN,FL,325412901,56,(850)654-5534,"CHICK FIL A INC DESTIN FSU",,"1063 E HWY 98",,,DESTIN,FL,325412901,56,(850)654-5534,6,05,SEA5603136,20,20,06/01/2017,05/20/2016,134,"Risk Level 2",
200,2010,"BEAVERS INC",SEAT,,"BEAVERS INC ","50 BEAL PKWY SW STE 9",,,"FT WALTON BCH",FL,32548,56,,"ARBY'S #6559",,"3900 FERDON BLVD",,,CRESTVIEW,FL,325369465,56,(850)689-8555,6,04,SEA5603145,20,20,06/01/2017,04/11/2016,72,"Risk Level 1",
200,2010,"GOLDEN CORRAL CORP",SEAT,,"SALES TAX DEPT ","5151 GLENWOOD AVE",,,RELIEGH,NC,27626,56,,"GOLDEN CORRAL #647",,"733 E HWY 98",,,DESTIN,FL,32541,56,6545030,6,05,SEA5603245,20,20,06/01/2017,06/30/2016,340,"Risk Level 2",
200,2010,"TROPICAL VISIONS INC",SEAT,,,"30 SOUTH SHORE DR",,,"MIRAMAR BEACH",FL,32550,56,,"TROPICAL SMOOTHIE",,"703 JOHN SIMS PKWY",,,NICEVILLE,FL,32578,56,7298060,6,04,SEA5603291,20,20,06/01/2017,09/23/2015,20,"Risk Level 1",
200,2010,"VILLERE INC",SEAT,,"MICHAEL WRIGHT ","101 CHICAGO AVE SE",,,"FORT WALTON BEACH",FL,32548-7276,56,850-796-3093,"MCDONALDS #3840",,"440 MARY ESTHER BLVD",,,"MARY ESTHER",FL,32568,56,2442224,6,14,SEA5603298,20,20,06/01/2017,06/06/2016,130,"Risk Level 1",
200,2010,"WENDCO CORPORATION #120",SEAT,,,"220 W GARDEN ST STE 500",,,PENSACOLA,FL,32502,27,850-433-5425,"WENDY'S OLD FASHION HAMBURGERS",,"299 NW RACETRACK RD",,,"FT WALTON BCH",FL,32547,56,8643860,6,05,SEA5603300,20,20,06/01/2017,05/05/2016,92,"Risk Level 2",
200,2010,"SWAMP LLC (THE)",SEAT,,"THE SWAMP ","PO BOX 5497",,,DESTIN,FL,32540,56,,"SWAMP (THE)",,"1450 MIRACLE STRIP PKWY",,,"FT WALTON BCH",FL,32548,56,7961300,6,14,SEA5603256,45,20,06/01/2016,06/30/2016,280,"Risk Level 1",
200,2010,"PICK A PAIR PIZZA INC",SEAT,,,"252 N FERDON BLVD",,,CRESTVIEW,FL,32536,56,6890099,"UNCLE BILLS FAMILY RESTAURANT",,"252 N FERDON BLVD",,,CRESTVIEW,FL,32536,56,6890099,6,04,SEA5603334,45,20,06/01/2016,06/29/2016,70,"Risk Level 2",
